YFL021W	YDR520C	YCR096C	YML113W	YJL110C	YCR040W	YKR034W	YPR199C	YER040W	YDL170W	YCR039C	YGL001C	YER190W	YDR084C	YER189W	YIR029W	YDL210W	YCR041W	YMR193W	YHR091C	YNL338W	YDR544C	YDR545W	YNL339C	YCR018CA	YCR019W	YNL337W	YER002W	YGR019W	YEL063C	YKR039W	YBL109W	YBL112C	YHR156C	YHR157W	YBL113C	YLR023C	YDR041W	YBL111C	YLR467W	YLR465C	YLR463C	YDR040C	YDR543C	YDR210WD	YCR105W	YNR068C	YBL018C	YNL143C	YHR037W	YBR006W	YIR005W	YDR210W	YIR032C	YNL142W	YBR208C	YMR257C	YHR029C	YOR348C	YOR375C	YBR102C	YIR028W	YBR166C	YBR103W	YLR082C	YLR142W	YHL016C	YKL178C	YMR098C	YIR031C	YJR110W	YJR109C	YMR087W	YMR086CA	YKR093W	YDR067C	YDR068W	YJL088W	YDR522C	YDR317W	YGR072W	YGR071C	YDR473C	YLR047C	YLR048W	YOL159C	YGR296W	YNL241C	YLL065W	YJR044C	YJR011C	YMR258C	YLR439W	YLL048C	YKL049C	YDR319C	YOR102W	YLR054C	YAL025C	YOL042W
0.6689761	0.5954993	0.1759969	0.7319861	0.1308905	0.2486904	0.2735764	0.1417148	0.6835601	0.2896825	0.2075639	0.4191202	0.6850027	0.7300516	0.0182347	0.5808180	0.5010805	0.5157826	0.2938448	0.0001752	0.0977023	0.0000000	0.5120781	0.7843918	0.6084283	0.2099897	0.4950708	0.5454586	0.7009215	0.6579467	0.4080540	0.0454352	0.3963374	0.4706703	0.3050392	0.0079261	0.2567758	0.3950207	0.0483207	0.1656681	0.5310520	0.4638814	0.2468574	0.3841613	0.3973240	0.1227650	0.3013179	0.0010535	0.0849629	0.5921520	0.5329178	0.3154389	0.1190738	0.0779674	0.6705264	0.4099837	0.3836181	0.5441982	0.1521277	0.3538163	0.0154070	0.4828688	0.3810080	0.1733916	0.5698215	0.5468339	0.2159137	0.0005181	0.6112107	0.3850534	0.1343537	0.4369491	0.6998291	0.0943147	0.0029874	0.6025758	0.0007456	0.0333705	0.0649285	0.5593982	0.6146508	0.4669245	0.1190419	0.4801783	0.1846900	0.2898051	0.0000801	0.0372719	0.0390625	0.1766752	0.0105135	0.1163607	0.0267936	0.6826527	0.2006927	0.5508619	0.5910610	0.6109236	0.0000000	0.4992774
0.7362609	0.3245695	0.4407191	0.0000000	0.1223644	0.4005382	0.3688130	0.6883089	0.7707914	0.2678929	0.7647604	0.0000000	0.0879897	0.4267306	0.3969487	0.6310140	0.0275783	0.3156856	0.4909383	0.0001352	0.4527041	0.2467391	0.5134233	0.3015027	0.5118826	0.5969934	0.6320865	0.2024484	0.4150149	0.2347365	0.0357967	0.0433944	0.0000000	0.4468183	0.3962049	0.0127434	0.1720827	0.4156167	0.1052827	0.0000000	0.5510284	0.0000000	0.5201213	0.6326871	0.2360673	0.3638258	0.3197929	0.1193472	0.0449914	0.5892250	0.6586717	0.1509959	0.0892065	0.5915215	0.4801285	0.3371720	0.4294337	0.2913935	0.6356907	0.0041344	0.5659317	0.4951322	0.2991185	0.0155791	0.6874328	0.4721958	0.4677887	0.5780809	0.3031379	0.3715345	0.0008851	0.6881564	0.5582925	0.1957269	0.0057030	0.6750511	0.0002766	0.0227693	0.0395877	0.4689439	0.4920566	0.0000000	0.5454011	0.3593514	0.2524383	0.0816289	0.6889013	0.1262048	0.0468286	0.6266159	0.0041753	0.0007190	0.4774202	0.7192598	0.6021050	0.5758497	0.6534906	0.3943125	0.6110467	0.0000000
0.0000000	0.3524670	0.1917682	0.6457472	0.5082952	0.7720880	0.1328938	0.6628885	0.0000000	0.1070014	0.3972538	0.7015832	0.8287838	0.3901236	0.0473578	0.2812163	0.4129226	0.5572139	0.6682626	0.1030176	0.6243478	0.0097583	0.0022061	0.1110328	0.2266833	0.3502804	0.0564520	0.4821581	0.6362626	0.0141763	0.0017198	0.3321764	0.5433903	0.6125692	0.7324925	0.0015354	0.0000000	0.1823432	0.1058898	0.2196872	0.6434236	0.4795507	0.2375829	0.5087240	0.6498150	0.3109427	0.4234229	0.0001327	0.5011586	0.6553449	0.0259548	0.1190364	0.7857305	0.2035546	0.6919709	0.0000000	0.3148056	0.0000000	0.1779711	0.3314751	0.2527194	0.6904096	0.2738527	0.5072491	0.0000000	0.0030173	0.1347252	0.1442886	0.0000000	0.7190632	0.6407581	0.6384273	0.6295751	0.0267239	0.5950875	0.2700716	0.1862804	0.6533938	0.6235013	0.0187173	0.1861861	0.0000000	0.3915821	0.0000000	0.7580315	0.7069652	0.0232066	0.3303315	0.0034959	0.3654563	0.3130150	0.5625627	0.0014688	0.1056739	0.4748299	0.7202837	0.2731370	0.2156750	0.1399276	0.5273719
0.5895112	0.6580252	0.6560037	0.7791891	0.4848377	0.4484073	0.2154717	0.7084450	0.3962844	0.6719211	0.4191981	0.1266538	0.6694783	0.5896346	0.5173595	0.5817455	0.1378929	0.4926875	0.3767923	0.0002680	0.5173482	0.0595247	0.4824971	0.4340525	0.7105863	0.3006789	0.0473092	0.0546910	0.5447610	0.4356825	0.1517956	0.1799145	0.0742897	0.1885553	0.5026126	0.0476588	0.6425335	0.1471674	0.3984815	0.4240019	0.6649184	0.3925109	0.3981311	0.5391819	0.1731244	0.6751561	0.2847249	0.5438014	0.1182861	0.3490838	0.6481604	0.0391794	0.0000000	0.6020996	0.6031149	0.1480032	0.3070206	0.5637623	0.5932420	0.4527071	0.4157343	0.7083542	0.6286392	0.5501947	0.6592214	0.0000000	0.4464514	0.0049881	0.6067915	0.5443457	0.3023873	0.3679320	0.5419902	0.2115376	0.0854730	0.7016534	0.0859671	0.0731933	0.0918744	0.2672210	0.7241470	0.5376474	0.2310214	0.5894025	0.0867009	0.3466097	0.0017901	0.4645473	0.5224376	0.5836195	0.0351622	0.0045477	0.5463645	0.0812051	0.6273275	0.6270859	0.6830342	0.6639750	0.7291067	0.6482179
0.6420712	0.6103710	0.0992925	0.6900068	0.6710583	0.5565814	0.6677752	0.6193434	0.8238599	0.3296286	0.4291121	0.0000000	0.6303583	0.4537832	0.1683335	0.6462216	0.0774142	0.0154090	0.3221709	0.2644266	0.1214679	0.0353205	0.3519713	0.1394854	0.6623976	0.1360437	0.6716532	0.0000000	0.5396694	0.3491194	0.0091393	0.0004545	0.1258507	0.0071294	0.4254250	0.6930611	0.0918478	0.1151462	0.1059602	0.5881439	0.6661033	0.3624042	0.4372825	0.5892484	0.6466147	0.5619697	0.3547430	0.0948964	0.1125546	0.5237141	0.1184794	0.2274844	0.0355896	0.5182740	0.6229001	0.6979444	0.6658988	0.2813067	0.0954394	0.2571517	0.7699089	0.1975320	0.1637875	0.0412848	0.7272039	0.4786336	0.5672292	0.1302145	0.6292541	0.3010698	0.0000109	0.4640581	0.5938144	0.6529783	0.0927027	0.7051058	0.0875702	0.0146015	0.0221347	0.1414534	0.5552114	0.6196963	0.3356479	0.1609885	0.5217143	0.2247977	0.0060906	0.5092622	0.4604672	0.2419670	0.0141799	0.0563222	0.0752593	0.0535995	0.3429040	0.5143327	0.7729564	0.4144546	0.3382183	0.2695264
0.6795839	0.4871464	0.6740263	0.3796238	0.5143944	0.6428494	0.7126495	0.6412168	0.7142820	0.0070590	0.6020669	0.6674355	0.4788861	0.0725550	0.0450711	0.5336177	0.5270338	0.2594719	0.0876536	0.0000950	0.1777447	0.2535465	0.0000753	0.3165443	0.6870392	0.6043088	0.1608188	0.3324446	0.5132250	0.1676383	0.1071072	0.5006772	0.3793722	0.5473283	0.0000000	0.0743009	0.1193418	0.6543812	0.0620301	0.2726277	0.5737183	0.4849655	0.3285644	0.3119175	0.6722273	0.2485275	0.5617815	0.1835877	0.1712044	0.7402030	0.1661579	0.0732904	0.1056742	0.4640718	0.7290901	0.3137639	0.4772520	0.6231222	0.5729715	0.0006948	0.0000098	0.1624270	0.5081841	0.0139987	0.0000000	0.0550163	0.4345645	0.4168369	0.5975914	0.4893498	0.1349959	0.6711856	0.5145912	0.4277653	0.1405621	0.5394453	0.0664413	0.0437272	0.0458190	0.4974085	0.0000000	0.3458495	0.1481572	0.6619091	0.5181801	0.1537910	0.0127699	0.2629651	0.0004072	0.3587280	0.0634482	0.1410741	0.2631919	0.0574055	0.1690708	0.5614270	0.6297544	0.4458753	0.2669349	0.0399972
0.6792236	0.7751331	0.0966670	0.6695804	0.6543336	0.6378826	0.5757420	0.5465646	0.6422159	0.1638533	0.6464689	0.2734023	0.6569794	0.1051785	0.0018883	0.5626992	0.2490856	0.3820281	0.3038952	0.0006131	0.5422932	0.0029590	0.5216655	0.8529754	0.5862815	0.6938604	0.5822687	0.2603479	0.6604099	0.2802861	0.0001347	0.1510826	0.3521873	0.3576189	0.5397821	0.5556089	0.4110006	0.0956478	0.3095221	0.5613318	0.7306472	0.2850952	0.4703384	0.4017572	0.6623880	0.3962975	0.3437481	0.1019351	0.1218205	0.6284080	0.4854272	0.0031456	0.1391628	0.4503358	0.0000000	0.3497183	0.6913930	0.2075931	0.2834989	0.0000000	0.0015346	0.2237927	0.2229202	0.0856938	0.7180684	0.3922386	0.6716985	0.0302145	0.3008093	0.5539091	0.2306831	0.7239847	0.7669862	0.2015077	0.0892118	0.7705801	0.0661891	0.0470988	0.0168124	0.3718567	0.5924954	0.3879996	0.5638963	0.1539629	0.4997301	0.1537406	0.0000024	0.4384337	0.3301705	0.4130559	0.0071131	0.1984244	0.6740772	0.0551404	0.1554882	0.4338789	0.5951343	0.7447979	0.4115710	0.3720589
0.8125105	0.2534954	0.1732300	0.0000000	0.4421803	0.4449283	0.4858138	0.3458264	0.6880390	0.3619317	0.3921694	0.1258789	0.3723186	0.7378218	0.7684544	0.4761601	0.2810246	0.0541114	0.5651920	0.3798460	0.3572194	0.2114733	0.1746777	0.7080349	0.5789418	0.7541884	0.5296396	0.2136607	0.5048343	0.4609938	0.2943685	0.1726833	0.0000000	0.3847112	0.0000000	0.6491409	0.0844929	0.6817268	0.1214918	0.0343737	0.5311797	0.4463094	0.0312178	0.6591450	0.6248723	0.2259507	0.5286452	0.2638351	0.0665775	0.6887546	0.0768443	0.1147825	0.1570153	0.6167289	0.6178054	0.7207049	0.4728401	0.1670727	0.6423005	0.1437736	0.2693374	0.1276857	0.8656181	0.0266797	0.0000000	0.7001808	0.4215257	0.6763241	0.6288811	0.5112858	0.1359773	0.6983924	0.7452003	0.0300788	0.1032851	0.7063359	0.0000498	0.0000000	0.0405067	0.5151643	0.6369270	0.0903764	0.1697940	0.1477727	0.1073377	0.7164182	0.0000000	0.5256104	0.4079240	0.6165972	0.0166110	0.1491950	0.0269561	0.0827196	0.2108358	0.6552226	0.8278626	0.5775758	0.0000000	0.1990447
0.6792528	0.5511461	0.1447298	0.6456815	0.3180376	0.3892956	0.4406879	0.5159177	0.2439295	0.4672224	0.3890446	0.2008792	0.2708959	0.6505290	0.3813495	0.6301957	0.4295116	0.3139426	0.4036511	0.0943878	0.5763609	0.0914830	0.4200721	0.2227604	0.3504143	0.3522283	0.0754356	0.3485902	0.3531670	0.2926860	0.0115772	0.1562585	0.0172123	0.2665885	0.3688789	0.6774275	0.7047180	0.2366586	0.6570746	0.1468284	0.6249111	0.3623682	0.1117943	0.4922068	0.6946890	0.5348105	0.2577049	0.3317847	0.0759528	0.2314547	0.5623256	0.6473771	0.0000000	0.1560847	0.3004072	0.0882198	0.4228926	0.6675157	0.1155966	0.4971451	0.4761944	0.3670560	0.2836407	0.6635039	0.0000000	0.1504768	0.3792697	0.6941605	0.0893076	0.4776087	0.2306530	0.3271887	0.6628321	0.0571857	0.0979430	0.6534983	0.0000095	0.1588989	0.0000000	0.1394419	0.1809599	0.5871333	0.2861325	0.0486926	0.0836028	0.6401946	0.0003033	0.6650889	0.4716026	0.1529355	0.0127376	0.1491752	0.3304964	0.0341127	0.1220930	0.5820012	0.5184490	0.5475354	0.4919652	0.6203529
0.5899354	0.4330380	0.1621041	0.6675870	0.1917563	0.4272011	0.3742856	0.6700922	0.6532640	0.1045275	0.4354272	0.6156643	0.3820334	0.2821823	0.3193564	0.5699565	0.1382423	0.4161362	0.6174312	0.3866434	0.2653073	0.0018515	0.0048468	0.6289067	0.6650949	0.4748102	0.5520400	0.5053789	0.4496007	0.1489485	0.6242394	0.0000000	0.6365020	0.0000000	0.4550518	0.0907637	0.4622623	0.6823484	0.6418297	0.6764997	0.7043995	0.0153006	0.1676375	0.5781776	0.3473082	0.4256072	0.1974712	0.5188171	0.1213693	0.6203885	0.2813070	0.0894897	0.1147922	0.2050557	0.7063022	0.4711494	0.6059586	0.2665707	0.1787255	0.3859231	0.1844952	0.2621326	0.3138305	0.1753960	0.6101268	0.3929842	0.3092426	0.0005070	0.3600896	0.4686580	0.0002208	0.5224437	0.6269602	0.2064426	0.0042627	0.7923629	0.0008154	0.0261406	0.0022012	0.2592086	0.5263939	0.5473145	0.6707250	0.1764512	0.4986592	0.0838398	0.0000821	0.0117227	0.0005831	0.7056304	0.0344153	0.2346531	0.5187049	0.5123491	0.0000000	0.4357144	0.6041233	0.4369422	0.0000000	0.4932952
0.6344034	0.4307226	0.4477205	0.5560960	0.4735915	0.3431799	0.4095392	0.3692551	0.6635293	0.2938020	0.6535246	0.4538918	0.4058833	0.1143959	0.3931172	0.6326670	0.0594190	0.1091725	0.2968443	0.4044694	0.0925397	0.0000800	0.4288345	0.7567715	0.5458286	0.5509052	0.3707575	0.3524333	0.4781828	0.7239456	0.0099987	0.2142310	0.3269173	0.2004366	0.4344660	0.2053014	0.3932620	0.6594968	0.4726196	0.6995382	0.6262005	0.6484445	0.3335694	0.4400962	0.5132665	0.2363821	0.3352227	0.0012127	0.0000000	0.5673154	0.0446263	0.0401957	0.0356890	0.6129100	0.6367438	0.3605523	0.4122011	0.6339789	0.4049572	0.2232418	0.0223082	0.4071452	0.1756174	0.3307785	0.1092379	0.6101849	0.0378837	0.0128741	0.2943087	0.4118016	0.2443475	0.6250473	0.8255851	0.0613071	0.0661714	0.7471188	0.0454026	0.0389244	0.0002094	0.4744611	0.7279184	0.5122916	0.5535351	0.1949401	0.1433565	0.7107461	0.1072498	0.5862688	0.1753992	0.6919382	0.0093825	0.0397114	0.0296868	0.0846440	0.2364057	0.5603019	0.6021245	0.5681239	0.4089400	0.5175450
0.6486179	0.4981853	0.1944009	0.6817747	0.6068624	0.2956926	0.7002070	0.6640099	0.5128469	0.4880781	0.6118586	0.0534858	0.2614208	0.3476434	0.1470567	0.3353302	0.5339692	0.3853621	0.3754662	0.2033554	0.6019176	0.0009637	0.0833809	0.3700244	0.5968553	0.4756556	0.1333873	0.0545692	0.6238918	0.2184125	0.3200274	0.1326983	0.2880043	0.4505520	0.3980800	0.7832356	0.0723978	0.6358617	0.2919421	0.0758032	0.5941469	0.1942356	0.0431740	0.4839583	0.3231432	0.1066502	0.3180659	0.6146507	0.0808847	0.6434217	0.4808504	0.2418645	0.1366777	0.4600723	0.4888079	0.5710033	0.6064754	0.4324577	0.0702311	0.2791130	0.3614696	0.1684206	0.2768751	0.0686611	0.0000000	0.4801884	0.6412847	0.1829405	0.1659393	0.4959387	0.0587871	0.3868306	0.5155632	0.4092171	0.0476753	0.5965932	0.0724693	0.0011764	0.0001188	0.2448336	0.5466805	0.4490972	0.3359371	0.1109933	0.4228381	0.1467455	0.0288179	0.6680154	0.5747961	0.1675425	0.0184135	0.0052557	0.0634838	0.0005502	0.4016228	0.7111569	0.5409595	0.4131223	0.0830101	0.3105542
0.6717738	0.5462045	0.5210642	0.6750284	0.5549968	0.6280458	0.6505467	0.7955915	0.2793109	0.7352376	0.5180942	0.0000000	0.6314610	0.2929271	0.4703356	0.2197950	0.4941282	0.0032021	0.5262781	0.0005191	0.5285064	0.0087421	0.5432427	0.1927440	0.3126082	0.6431927	0.6891010	0.0722688	0.5545699	0.2499627	0.5439663	0.0000000	0.0623097	0.0118622	0.6486639	0.5717605	0.3952149	0.3057926	0.5908250	0.5629281	0.7999176	0.1216302	0.2646360	0.3233377	0.6580052	0.1039536	0.6172223	0.4812320	0.0090667	0.5184389	0.5028265	0.5682088	0.0000000	0.2861570	0.3039286	0.6870943	0.6358227	0.6849870	0.3952746	0.2252916	0.3955846	0.0000000	0.6938492	0.4990794	0.6704308	0.4132627	0.1132408	0.0114426	0.6666197	0.1969826	0.1122545	0.7952693	0.5522855	0.2949957	0.0452229	0.6527076	0.0000000	0.1711409	0.0013250	0.2265000	0.6213659	0.5040519	0.3904289	0.2740567	0.3543586	0.2973412	0.0002620	0.6344683	0.5796193	0.1975118	0.0037243	0.1335084	0.3083528	0.1004700	0.0000000	0.6526090	0.4894456	0.5088468	0.2737439	0.0000000
0.5712977	0.6437657	0.1714293	0.5454574	0.4334048	0.6437938	0.7859424	0.4267498	0.6327187	0.3617090	0.2953825	0.0000000	0.5209769	0.1493857	0.4498536	0.2742554	0.0592117	0.5234129	0.3531725	0.3398929	0.5364492	0.0005614	0.2418920	0.4695465	0.5990129	0.4457078	0.5280332	0.1201874	0.5987115	0.1014203	0.0574988	0.0938235	0.1557237	0.4833995	0.5826980	0.6946073	0.6702577	0.6016534	0.3436999	0.6078334	0.7230176	0.1418573	0.1290958	0.2661257	0.4005507	0.4644426	0.3463600	0.0388432	0.0010519	0.6442396	0.0428955	0.2756449	0.1706019	0.6241548	0.0000000	0.3299536	0.5686606	0.1551427	0.0826260	0.1693349	0.6075999	0.0242202	0.4477218	0.0252198	0.6880426	0.6620591	0.5323938	0.0624432	0.6434222	0.1931035	0.2039331	0.4360031	0.6590226	0.1901530	0.0333393	0.6393630	0.1080783	0.0010100	0.0000000	0.4157726	0.3647657	0.4745407	0.6380191	0.1252648	0.5438153	0.1221655	0.0206399	0.6545893	0.7116884	0.8046981	0.0041263	0.0100730	0.1740683	0.1283953	0.3232077	0.5046140	0.5352130	0.3010565	0.2415953	0.1035349
0.6888824	0.5207010	0.6560705	0.4360141	0.1868926	0.7080133	0.3678293	0.6257392	0.6187050	0.3176301	0.5351114	0.0040363	0.6591875	0.2743743	0.0583763	0.5669129	0.5795809	0.6449355	0.3644608	0.0002206	0.2865975	0.0003795	0.0404254	0.5781244	0.6311338	0.2281968	0.5868277	0.2414440	0.6319269	0.3908536	0.5553223	0.1441690	0.2514339	0.4855721	0.6518587	0.2380666	0.4655349	0.5858038	0.0880816	0.6037436	0.6160250	0.5997288	0.0422056	0.4555931	0.2709272	0.6360960	0.7966092	0.3913996	0.0003825	0.6638309	0.4274588	0.2988324	0.1220221	0.1435685	0.5480910	0.3483244	0.6305183	0.2606631	0.1957768	0.3571301	0.3533948	0.3666407	0.7779705	0.4160400	0.3656288	0.6288841	0.4607106	0.0073660	0.5741387	0.4859082	0.0000000	0.4895905	0.5891037	0.7282952	0.0000000	0.6347749	0.0750269	0.0000962	0.0404713	0.4116396	0.7471323	0.3444617	0.1679102	0.1835243	0.2240886	0.1205552	0.0282622	0.4992431	0.1633249	0.5950705	0.0323835	0.1130192	0.1236371	0.7385260	0.1611562	0.5718735	0.6139135	0.3818753	0.5717129	0.5013667
0.6123676	0.4133394	0.1845800	0.3085821	0.6191362	0.5713614	0.6998743	0.6267590	0.6488751	0.1457097	0.5650099	0.1892057	0.6175558	0.3402110	0.6070968	0.4266512	0.6017636	0.2250177	0.2815571	0.0000512	0.1691823	0.0004384	0.0302106	0.2614223	0.7468575	0.5497823	0.5185588	0.1258032	0.5392230	0.4794662	0.3180703	0.1415633	0.2883833	0.4293012	0.1441082	0.7465104	0.3035383	0.1514552	0.0131220	0.0737765	0.5207258	0.0038348	0.4536300	0.2941872	0.2772722	0.1292958	0.2596641	0.0002248	0.0000000	0.6615094	0.3248259	0.2892831	0.1494847	0.5563072	0.1021712	0.1458152	0.6431893	0.6351023	0.0493416	0.0004384	0.3233034	0.1355628	0.5450497	0.0965786	0.0000000	0.6316311	0.0056874	0.0105529	0.2075531	0.2070180	0.2389285	0.8339883	0.6717490	0.6753417	0.0757862	0.7494621	0.0489495	0.0281810	0.0562402	0.4031010	0.5177356	0.2912854	0.6899207	0.2118118	0.5690560	0.6485801	0.0257580	0.4783550	0.4502358	0.4936564	0.0000000	0.0916650	0.2041714	0.0001744	0.1423780	0.7340972	0.8413410	0.5433049	0.0000000	0.2641478
0.6175704	0.6119286	0.6434027	0.7284322	0.3968290	0.6512366	0.3564738	0.6570443	0.1203402	0.0000000	0.6967952	0.7043625	0.7159705	0.0941417	0.5229047	0.5525512	0.0810062	0.2048935	0.0000000	0.3574568	0.4012151	0.0000000	0.1516164	0.5706054	0.5877980	0.0083929	0.1683654	0.1578955	0.2475129	0.3245006	0.0091376	0.0888599	0.5493849	0.2780436	0.7684910	0.1879804	0.7172823	0.1451170	0.7120860	0.6515494	0.4562869	0.5660961	0.1051310	0.5668452	0.6463848	0.1431135	0.4079469	0.4710903	0.1979018	0.1042903	0.3425670	0.7294693	0.2314377	0.0139955	0.2370457	0.0118126	0.7424964	0.7054558	0.3986428	0.6470378	0.0017180	0.0000000	0.2429265	0.6625732	0.1472723	0.3776430	0.4672525	0.0019773	0.0831148	0.0011243	0.0000000	0.7658825	0.6731051	0.2482882	0.1649112	0.6798771	0.0591892	0.1036651	0.0001987	0.5286113	0.4295251	0.6114961	0.5811221	0.1703289	0.4640098	0.3191110	0.0001339	0.3188214	0.0000000	0.5311272	0.0034150	0.1389818	0.0982811	0.0688146	0.4926069	0.6980580	0.4500207	0.6961282	0.6034342	0.6209946
0.4586660	0.3152063	0.5472643	0.1650309	0.3871376	0.7343522	0.7053872	0.5764577	0.5871096	0.5549797	0.5857352	0.2707829	0.1965855	0.3089670	0.0015995	0.5961885	0.5602717	0.0159404	0.4392823	0.0649622	0.1234503	0.1875555	0.6035488	0.3189882	0.6137235	0.4772529	0.5434470	0.3096329	0.6043903	0.2240453	0.0287874	0.0000000	0.0238406	0.0002632	0.4097733	0.7854424	0.6772991	0.6529476	0.7720805	0.1452850	0.6789091	0.0001016	0.5529554	0.3996627	0.6413694	0.2567188	0.2397217	0.6736174	0.0000000	0.5058431	0.4762176	0.1872468	0.1351453	0.6589686	0.5217895	0.1192208	0.5329379	0.4179355	0.5884152	0.0000000	0.0415205	0.0520337	0.5867599	0.0308809	0.6447578	0.6398835	0.0048495	0.0087240	0.1073430	0.4683608	0.2172267	0.5166844	0.7073663	0.5241518	0.0867345	0.5793846	0.0943914	0.0191161	0.0086124	0.0000000	0.8304798	0.6127589	0.1466447	0.2566849	0.6991225	0.6097772	0.0000419	0.4297047	0.2948192	0.2639147	0.0525403	0.1238051	0.5544534	0.0425362	0.0785677	0.4615477	0.6328396	0.5629893	0.0905532	0.0000000
0.5320406	0.4658164	0.6337477	0.4610099	0.5475120	0.4779575	0.2846242	0.7271692	0.6940767	0.2446583	0.7320836	0.1306046	0.4931073	0.5981649	0.5854316	0.5819737	0.4409859	0.0307011	0.4100997	0.3577849	0.1251967	0.1107845	0.4068960	0.6143164	0.6233545	0.1894546	0.4394111	0.1445288	0.6052112	0.4119105	0.0635958	0.1516416	0.3727090	0.0114224	0.6911833	0.2902747	0.0730138	0.1277448	0.0837824	0.5437633	0.5825168	0.0684928	0.2791910	0.5434144	0.6531947	0.5416006	0.5703382	0.1719685	0.1637683	0.6913801	0.4518803	0.3069497	0.1964299	0.4289207	0.0000000	0.3805202	0.4123101	0.3873272	0.4544218	0.0183033	0.4859488	0.3304514	0.6215770	0.0258806	0.7057652	0.7130229	0.6140888	0.3009158	0.5761169	0.3157351	0.2327437	0.5166225	0.4736199	0.4013726	0.0026020	0.5950894	0.0000176	0.0487260	0.0500832	0.5170782	0.4636416	0.4146309	0.1433353	0.1355656	0.2466559	0.3529230	0.0151691	0.6884150	0.7014148	0.2883727	0.0293539	0.1496802	0.4309806	0.0002057	0.5741103	0.4395681	0.6808197	0.4336809	0.5372954	0.4615429
0.5672286	0.3250409	0.6471859	0.1308821	0.0987601	0.6990987	0.2575397	0.7106863	0.6543000	0.1426412	0.7767807	0.5061004	0.0744563	0.6244779	0.3964091	0.6389389	0.3925259	0.1421494	0.4313021	0.3529027	0.6032558	0.0000000	0.0231168	0.6086558	0.6356389	0.4477566	0.2169631	0.5054558	0.6881791	0.3548061	0.3138683	0.3588315	0.5758818	0.6053819	0.3132122	0.0009682	0.3207290	0.3116853	0.3737864	0.4709441	0.4026694	0.6643109	0.4401898	0.1617367	0.2347845	0.1642106	0.7012829	0.0292581	0.1127980	0.7066739	0.0254157	0.4163593	0.0006684	0.0663766	0.3507115	0.3466020	0.5599144	0.1874153	0.3453170	0.0394972	0.0021142	0.6129350	0.2040561	0.3534241	0.0000000	0.6176619	0.0589001	0.0024921	0.3571337	0.5466502	0.2042949	0.7283987	0.6642859	0.1571305	0.0629135	0.5961496	0.0000000	0.0260419	0.0289649	0.2385496	0.7629473	0.2497287	0.1228951	0.7538155	0.5425960	0.3797035	0.0082503	0.0324660	0.0009977	0.3174966	0.0885209	0.1274502	0.3184648	0.5059617	0.2433836	0.6236826	0.6837846	0.5172678	0.5289779	0.7237118
0.7728856	0.2806162	0.0130036	0.0612618	0.1385553	0.0004367	0.1401924	0.7084539	0.5068045	0.3360130	0.6571894	0.2929832	0.5271997	0.6005334	0.7047255	0.5398319	0.5586451	0.0260279	0.4602223	0.2525777	0.1779292	0.0167390	0.1472681	0.6190907	0.6480635	0.5219678	0.5011862	0.3643551	0.5114018	0.4093423	0.4907853	0.0060384	0.2437653	0.0059883	0.4860290	0.0021477	0.6598095	0.2986401	0.2031919	0.0007420	0.5085079	0.2095995	0.0901058	0.2604894	0.6079017	0.1435641	0.6328827	0.1507638	0.0008026	0.3338666	0.2755430	0.0000000	0.1429769	0.6030415	0.6433072	0.3340797	0.4165867	0.6225032	0.7626314	0.0517236	0.0471045	0.4364532	0.6785524	0.3266015	0.2364269	0.6546536	0.4317511	0.2471037	0.2960736	0.5847344	0.0861815	0.6178044	0.5451597	0.0632204	0.0191410	0.5946449	0.0024304	0.0004075	0.0659045	0.3797832	0.6755257	0.1948451	0.3456149	0.2386410	0.1308982	0.3947194	0.1018736	0.1346290	0.1924981	0.7089701	0.0065418	0.0000000	0.2935783	0.6686183	0.0000000	0.7202689	0.7176927	0.4086967	0.4515398	0.4222284
0.1981034	0.3435945	0.5650786	0.5792790	0.7311037	0.6259278	0.6939939	0.7888471	0.0000000	0.1827153	0.8129492	0.3763620	0.7171884	0.4580540	0.6212845	0.3863078	0.1776741	0.0816402	0.4797019	0.0000132	0.4485035	0.1390736	0.4371417	0.2172928	0.6795390	0.0000000	0.2518880	0.3479952	0.3961244	0.3770735	0.0055411	0.0810220	0.1173670	0.3680113	0.6599971	0.6288142	0.3049914	0.0000000	0.0072016	0.6727337	0.8380734	0.4557031	0.2302910	0.4463675	0.6597152	0.2632104	0.1109110	0.0000559	0.6245374	0.0050578	0.1604077	0.0000000	0.6841040	0.7493253	0.5479228	0.3352904	0.6225083	0.4647286	0.0000000	0.2502284	0.5038246	0.4291939	0.5916111	0.0908186	0.7633028	0.0419552	0.1846401	0.8112595	0.0507928	0.5136148	0.6305783	0.4174265	0.4878420	0.4269115	0.4290035	0.7779124	0.1385091	0.1415003	0.6579497	0.0331526	0.5430931	0.0870041	0.0293414	0.0000000	0.7400200	0.4459848	0.0161297	0.6453591	0.0082623	0.5495991	0.2436951	0.2598391	0.7013288	0.0097124	0.4453881	0.0628851	0.0000000	0.3229168	0.2779594	0.2427975
