YMR164C	YBR083W	YLR403W	YDR463W	YDR081C	YCR096C	YCR040W	YPR199C	YJL110C	YCR097W	YDR317W	YCR039C	YCR107W	YKL178C	YBR281C	YBR282W	YKL161C	YLR022C	YDR098CA	YDR103W	YDR098CB	YBR040W	YCR041W	YLL065W	YLR463C	YLR467W	YLR465C	YCR105W	YOR315W	YER190W	YGL001C	YDR042C	YCR018CA	YCR019W	YDR084C	YER189W	YNL337W	YDR494W	YLR265C	YLL047W	YPR021C	YBR186W	YLL048C	YNL105W	YBR121C	YBR185C	YKL136W	YPL178W	YDR440W	YBL070C	YBL068W	YKR008W	YGL247W	YCR083W	YDR180W	YGR191W	YDL062W	YLR175W	YLR322W	YGL169W	YGL170C	YOR082C	YML048WA	YGR039W	YDR047W	YBR184W	YLR094C	YDL152W	YDR415C	YLR046C	YKL095W	YOL057W	YCL012W	YNL267W	YDL126C	YOR129C	YBR012WA	YMR232W	YOR084W	YPL060CA	YGL192W	YGL156W	YLR185W	YKR004C	YCL014W	YKR041W	YER137CA	YIL038C	YBR012WB	YBL018C	YAR010C	YNL256W	YDR416W	YKR056W	YNL211C	YNL257C	YOR077W	YER120W	YBL017C	YER118C
0.0169593	0.1628208	0.0317622	0.1888725	0.5801499	0.2116509	0.5649734	0.6633253	0.5751252	0.5682106	0.3507326	0.2311184	0.1492767	0.2294163	0.0170699	0.3182726	0.5814174	0.4830934	0.3322061	0.5346065	0.1659378	0.1846590	0.0504850	0.5474407	0.6829582	0.0154487	0.4548617	0.5906448	0.3026862	0.6720361	0.1141203	0.3498570	0.1763754	0.1846099	0.1034444	0.6403250	0.4789172	0.0263430	0.0153879	0.0003981	0.7184590	0.1917183	0.0836276	0.1425644	0.4724650	0.1350756	0.6531417	0.2493894	0.1597187	0.3711522	0.4013972	0.7246357	0.0668867	0.1967872	0.2736486	0.0016564	0.0002090	0.1072902	0.5093162	0.2800568	0.7017043	0.7199726	0.3249201	0.2136270	0.2604881	0.1608871	0.7114046	0.0120566	0.1085781	0.5776948	0.1962825	0.5286850	0.3098316	0.3994579	0.7033219	0.6042733	0.4066926	0.4610103	0.5282878	0.0501147	0.6331115	0.5477898	0.7065306	0.5308109	0.4733194	0.5704813	0.6052693	0.0858450	0.7087782	0.1597761	0.1081301	0.7028471	0.0974743	0.0000000	0.0419528	0.5869150	0.1655511	0.0000000	0.1545906	0.5360058
0.5488524	0.5842356	0.4984471	0.5846084	0.6642916	0.0825498	0.0004162	0.6508853	0.4495303	0.2442570	0.6336510	0.0282225	0.0258181	0.0113443	0.4238540	0.2662451	0.6046916	0.3921166	0.6262618	0.3283255	0.0008235	0.5791590	0.1528170	0.5177145	0.0027055	0.1089177	0.6452988	0.4668422	0.0433561	0.2278227	0.5531212	0.3142630	0.0189156	0.0559324	0.3902251	0.1880624	0.6369148	0.5726283	0.1361414	0.0132944	0.0004466	0.6347629	0.4938116	0.0000000	0.2493511	0.0819852	0.8046018	0.6934130	0.6265557	0.6126459	0.2834526	0.0171899	0.6407438	0.4306633	0.0007595	0.0049948	0.6129650	0.3456901	0.5933395	0.5365820	0.2277363	0.0276851	0.2956715	0.5801860	0.0848386	0.6748299	0.5866910	0.0623027	0.4222029	0.6730354	0.6629158	0.2599136	0.0187976	0.6298207	0.8166939	0.1878191	0.5999935	0.0578674	0.0331263	0.0012749	0.1159756	0.2631985	0.1735950	0.3035569	0.3022138	0.0000000	0.6831420	0.2732012	0.6028874	0.6264237	0.0302806	0.3507526	0.3559737	0.0000000	0.3655399	0.1591981	0.0504964	0.1639198	0.0317913	0.6631724
0.4777242	0.6469670	0.4128352	0.6296555	0.4328259	0.5401752	0.4723025	0.5867054	0.0000000	0.3280951	0.2251061	0.2206965	0.1292373	0.5362307	0.2471882	0.1647449	0.5587265	0.4834537	0.4446431	0.5165398	0.0924638	0.4704357	0.1746211	0.2795080	0.1996105	0.0929698	0.5989458	0.3248207	0.0466656	0.6334112	0.2981300	0.6159074	0.2737987	0.7894487	0.4554499	0.5989976	0.0000000	0.6185303	0.2798659	0.5647105	0.0001072	0.6550471	0.3464435	0.0940389	0.1908433	0.0000706	0.0000000	0.5140571	0.6623306	0.6245474	0.3223179	0.0079631	0.7046433	0.2719906	0.0000000	0.0115558	0.7433821	0.4354807	0.6372437	0.2044102	0.3877995	0.0224183	0.3464147	0.5633311	0.0213029	0.7222606	0.5757309	0.0001142	0.0000000	0.5697575	0.6744341	0.2845329	0.3921560	0.5559443	0.6145085	0.1346781	0.5797585	0.1128379	0.0297650	0.0000106	0.2561431	0.1851154	0.4258277	0.6151365	0.3428753	0.2626407	0.7691237	0.7032969	0.6836488	0.2836163	0.0400822	0.2036864	0.6275604	0.5131068	0.5417114	0.0000000	0.1996743	0.1649199	0.0135375	0.5646595
0.4172538	0.6435884	0.4808275	0.2246468	0.1456678	0.0015097	0.5778200	0.7660573	0.6522758	0.5851298	0.6116005	0.0000394	0.0238305	0.4841402	0.6779584	0.5921428	0.0000000	0.2483847	0.4106054	0.4500741	0.3184726	0.4924890	0.0198598	0.6010373	0.0472035	0.1114523	0.4327760	0.4832466	0.0706411	0.2297995	0.2816428	0.4574762	0.6865386	0.1322548	0.2232864	0.6906026	0.4689605	0.6284613	0.0006168	0.0005184	0.0132304	0.5919370	0.2445713	0.2076295	0.1784671	0.0038122	0.6100974	0.4927497	0.5901180	0.5696250	0.3287301	0.0389014	0.6922670	0.4345142	0.0065173	0.0481457	0.4927045	0.0000000	0.6325390	0.2525972	0.5635959	0.0297465	0.3752632	0.4666045	0.2530294	0.7611819	0.0093459	0.0249861	0.1296423	0.0581141	0.6146349	0.5224390	0.6174349	0.2090993	0.6396830	0.1179301	0.6574894	0.0279235	0.0588690	0.0012254	0.4207600	0.4265751	0.1220744	0.0540074	0.6286973	0.0000000	0.5622709	0.2493237	0.5091374	0.3406293	0.0295314	0.0560360	0.2793129	0.2133944	0.5371623	0.0000000	0.1867959	0.0000000	0.0013144	0.6662863
0.0725898	0.1580242	0.4827446	0.1114721	0.6317497	0.3247596	0.2220247	0.0000000	0.6209717	0.3161003	0.0000000	0.2765171	0.3452261	0.0406731	0.5437653	0.7196404	0.7142125	0.4763728	0.4790347	0.7327451	0.0000000	0.2287429	0.3622811	0.4799581	0.0000000	0.2694575	0.2558708	0.7110723	0.5483307	0.7712131	0.0872613	0.6072210	0.1026167	0.4918378	0.0189986	0.6909782	0.5019603	0.0005121	0.0000000	0.0000000	0.0086022	0.7343619	0.1686675	0.0399317	0.2135954	0.0444766	0.6609236	0.3643905	0.2277258	0.6711917	0.2808911	0.4555087	0.4359812	0.6900265	0.3996509	0.0325330	0.0299509	0.5436795	0.5212863	0.1461638	0.0371381	0.0000000	0.0000000	0.1577795	0.4079474	0.5888676	0.1884121	0.1122182	0.0000000	0.6378328	0.2048099	0.0000000	0.1311910	0.7217121	0.3975335	0.7045052	0.2472083	0.6336074	0.4824519	0.0624257	0.5934470	0.5522747	0.3979381	0.0321485	0.7072045	0.2791817	0.3750224	0.1745635	0.3299294	0.6257926	0.2227678	0.6510675	0.2299990	0.1625096	0.2267746	0.1226932	0.5825762	0.0000000	0.1704846	0.5579211
0.4831488	0.6686988	0.5855790	0.6834310	0.6413511	0.1425384	0.0364179	0.7248878	0.6347759	0.2307463	0.2966544	0.1263707	0.0280517	0.5179302	0.5720707	0.5259065	0.5805029	0.5527359	0.3041651	0.3023717	0.1657125	0.4636819	0.1780707	0.7666771	0.0389830	0.0660332	0.4948672	0.0747451	0.5427301	0.2562481	0.1188838	0.2395658	0.4054663	0.0475919	0.4193458	0.1993709	0.6888388	0.5627955	0.0147559	0.0002130	0.0049361	0.6479879	0.0801813	0.5645273	0.2237874	0.0750671	0.6705440	0.6204307	0.3043925	0.5533106	0.3608995	0.0234503	0.7210224	0.7305226	0.0007156	0.0285722	0.4378587	0.4531574	0.5443541	0.6341877	0.0133212	0.0268838	0.5657837	0.5726298	0.1094292	0.7554087	0.3395944	0.0001245	0.1313712	0.6123474	0.6175993	0.2975437	0.3070869	0.6745221	0.5167289	0.1724024	0.6427742	0.3665598	0.0068867	0.0830993	0.3643898	0.4390814	0.1503472	0.3535799	0.2671484	0.2820213	0.7101009	0.1170114	0.5431844	0.2935745	0.0478221	0.2749591	0.0993060	0.0898238	0.4410669	0.1756752	0.0809052	0.1059713	0.0046113	0.6113782
0.4086946	0.6525550	0.6612955	0.5978391	0.6817474	0.0157482	0.0001411	0.6101499	0.6154998	0.6851606	0.4848608	0.0000216	0.0166570	0.0576071	0.6636819	0.4998956	0.5063953	0.5187523	0.3503209	0.6482913	0.0933693	0.1838834	0.1987451	0.4740632	0.0457066	0.0141538	0.4822227	0.0131430	0.0473117	0.0761391	0.5756794	0.3509790	0.0917270	0.0305755	0.3170877	0.2021974	0.0780179	0.6079399	0.0022783	0.0314727	0.0000000	0.7538096	0.1032199	0.5200730	0.0392907	0.0790779	0.6556604	0.5482551	0.5129050	0.6309278	0.3930142	0.0120953	0.7262862	0.6102938	0.0021177	0.0267180	0.6923536	0.3173094	0.5242352	0.5446221	0.0000225	0.0390924	0.3772936	0.6570321	0.0617315	0.6394254	0.5025082	0.0003439	0.0393326	0.6335105	0.6994226	0.1364552	0.2117426	0.7094765	0.5249271	0.1796920	0.5453375	0.1290041	0.0059970	0.0002179	0.4594083	0.5282956	0.2657801	0.4416176	0.2926853	0.2289131	0.6368948	0.2811621	0.5956041	0.1046115	0.0170403	0.1273670	0.2193820	0.2935382	0.6297119	0.0041881	0.2039553	0.0914277	0.0579232	0.6462731
0.5320266	0.7338998	0.5132753	0.6223400	0.7115654	0.3308602	0.1060884	0.7545955	0.6039184	0.6203033	0.2074327	0.0419342	0.0235924	0.4396416	0.1365425	0.4186831	0.3077506	0.5718527	0.3654682	0.5776710	0.0448866	0.0002457	0.0015672	0.5888008	0.0521333	0.0804714	0.5835105	0.5213602	0.2891383	0.2497633	0.5694397	0.7000779	0.0056762	0.6806573	0.2364972	0.2492254	0.0778880	0.5942579	0.0091398	0.0052117	0.0111070	0.6866926	0.1054209	0.0762339	0.2398616	0.0473882	0.6508595	0.6677339	0.3686586	0.7025868	0.6337996	0.0019179	0.6852729	0.3713705	0.0011534	0.0150350	0.4808153	0.2220000	0.8620853	0.3122986	0.0003604	0.0464892	0.6893577	0.5570588	0.0564966	0.6030100	0.4698322	0.0001347	0.2303113	0.5883306	0.6964353	0.0000000	0.3999691	0.4925490	0.6199185	0.0714215	0.5665459	0.3594226	0.0690689	0.0841664	0.3475490	0.7402037	0.2105998	0.3506204	0.2104138	0.0645573	0.6405394	0.1554724	0.7019045	0.4009947	0.0204667	0.2580272	0.1791891	0.0013569	0.5024294	0.1690135	0.1747321	0.3376282	0.0000000	0.6000806
0.5072909	0.8127851	0.6733295	0.7071193	0.3807000	0.1755771	0.5419401	0.5209495	0.6112999	0.7596100	0.0620547	0.0105153	0.0265223	0.5031875	0.0855726	0.5382296	0.3634301	0.3685394	0.3485607	0.7652160	0.0000000	0.0012902	0.2434139	0.6323943	0.0470044	0.0724564	0.0800040	0.0209083	0.0704795	0.2815578	0.2179206	0.5713570	0.0015839	0.5750322	0.3582234	0.1763243	0.0668705	0.6511581	0.0392698	0.0004255	0.0157242	0.6906473	0.2198039	0.0000000	0.0000000	0.1010902	0.6853613	0.6860982	0.6610602	0.5930895	0.4462313	0.0172065	0.7596901	0.1694913	0.0109387	0.0099347	0.5189339	0.3133542	0.3759146	0.2744153	0.3527791	0.0394087	0.3300683	0.6307467	0.0799437	0.8057347	0.2926048	0.0598845	0.2039971	0.5787715	0.7110720	0.2935021	0.3223640	0.7433991	0.5833496	0.0726643	0.5324237	0.3829267	0.0246219	0.0491062	0.2260933	0.6287614	0.2486530	0.3783857	0.1377594	0.2239455	0.5943736	0.1952006	0.5161986	0.2990951	0.0241201	0.2906662	0.2498304	0.2146088	0.4153665	0.2150667	0.1927437	0.0608761	0.0001316	0.6435649
0.6131720	0.5011738	0.4887467	0.5282827	0.6671601	0.5373853	0.0483161	0.0689625	0.5365047	0.6074546	0.3894778	0.1093138	0.0432517	0.0000298	0.6820674	0.3147482	0.0000000	0.1430989	0.3645077	0.5803228	0.2069463	0.4286156	0.0174910	0.5381405	0.0361878	0.0883015	0.1106513	0.0583711	0.2529369	0.2996738	0.1875205	0.5867470	0.3578542	0.1952415	0.4784182	0.2103888	0.0969994	0.6617863	0.0000000	0.0071324	0.0567510	0.6004767	0.1553288	0.3232117	0.2532912	0.0023975	0.5869698	0.6022293	0.4705675	0.6246035	0.2339646	0.0064502	0.6498588	0.5016081	0.0058921	0.0000000	0.6350296	0.3795666	0.5462098	0.1174223	0.0008419	0.0000000	0.0674583	0.5912563	0.1083974	0.6529004	0.3756337	0.0208716	0.1018820	0.5160130	0.6405822	0.0000000	0.4207368	0.4378155	0.5727644	0.1769375	0.6195400	0.0000000	0.0460543	0.0497847	0.0000000	0.3996405	0.4066918	0.2601621	0.4887815	0.0782672	0.5835901	0.3117872	0.5345973	0.6603429	0.0653445	0.1988155	0.2387132	0.0889873	0.2337597	0.1274716	0.2148877	0.3354252	0.0102392	0.5821415
0.3342379	0.0546954	0.0019893	0.0000000	0.0000000	0.3413686	0.0020722	0.6164572	0.3015029	0.0877475	0.7956973	0.1636085	0.1632651	0.2688447	0.6664759	0.5942633	0.6515151	0.0000000	0.0000000	0.2004301	0.6247262	0.3582611	0.1418118	0.5007652	0.7157069	0.3309846	0.5726739	0.1579234	0.0000000	0.6953607	0.6269875	0.2851706	0.5747987	0.1569754	0.1176911	0.6043320	0.4771490	0.0000000	0.3241713	0.0271138	0.6220340	0.0001514	0.4543290	0.6308661	0.5677617	0.5955192	0.5174827	0.4191818	0.0000000	0.6801569	0.0002699	0.0755186	0.7360607	0.4737027	0.6277975	0.6056702	0.5152758	0.5351040	0.0000000	0.4948851	0.0841280	0.0179330	0.2997954	0.3560429	0.6515607	0.6610145	0.0724227	0.6306106	0.1173158	0.0000000	0.3865498	0.5831066	0.5452097	0.4947187	0.0890359	0.7109428	0.0990023	0.6959177	0.0814574	0.3346840	0.3569968	0.3808686	0.0026279	0.1649183	0.3586523	0.6184194	0.1962671	0.6303891	0.0000072	0.0000000	0.3879931	0.4872833	0.4778449	0.0000000	0.1365234	0.2546932	0.5220906	0.4981094	0.4291802	0.5789349
0.3620316	0.7088016	0.6528735	0.0000000	0.0000000	0.0000000	0.3388726	0.3896869	0.7521377	0.6706840	0.1447100	0.3548245	0.0269919	0.0710973	0.6256127	0.5673031	0.6046760	0.0000000	0.3097128	0.0000000	0.0000000	0.0048498	0.1830881	0.5029765	0.0572056	0.0253733	0.3425290	0.4643424	0.4963018	0.3792525	0.4300497	0.0000000	0.5805897	0.0000000	0.0000000	0.1900368	0.0702264	0.0000000	0.0302330	0.0062455	0.0134792	0.6229516	0.0000000	0.1899266	0.0130839	0.0743005	0.5727279	0.5940632	0.4308269	0.6515846	0.6003485	0.0262856	0.7444850	0.1670542	0.0013513	0.0169089	0.4322276	0.3730068	0.0000000	0.0584711	0.0485304	0.0367257	0.2457706	0.5286959	0.5587905	0.6243192	0.4528687	0.1304358	0.0839740	0.0000000	0.6574906	0.1506736	0.2718467	0.0000000	0.5014540	0.1816912	0.7093014	0.2963256	0.0378047	0.2545617	0.0000000	0.3726665	0.2547972	0.0000000	0.4536809	0.3395766	0.5954948	0.2420005	0.6104409	0.3826058	0.0290033	0.0511664	0.0000000	0.0810631	0.6355996	0.0634850	0.2614304	0.3955407	0.0028085	0.6323793
0.0000000	0.0000000	0.0496635	0.6715803	0.6161201	0.0511498	0.3830761	0.6961237	0.6290485	0.6952621	0.4755961	0.3853367	0.3051998	0.5733286	0.1052814	0.0893077	0.5543345	0.6783761	0.0000000	0.5919156	0.2373315	0.6254922	0.1374750	0.4833901	0.4649771	0.3755806	0.0842449	0.4441625	0.3480036	0.1413400	0.6218545	0.5756571	0.0402533	0.2769018	0.3421398	0.7413687	0.6089006	0.6724533	0.0320935	0.0022288	0.2853451	0.4059411	0.0801256	0.3243970	0.1294360	0.0000000	0.7617859	0.0612971	0.0003225	0.5812250	0.0014275	0.2418587	0.6673585	0.3940392	0.5952478	0.5141333	0.2367692	0.0000000	0.5386497	0.1001731	0.1417214	0.7448384	0.3491500	0.0000000	0.0781678	0.0000000	0.3885556	0.0014974	0.0848023	0.7112370	0.3574723	0.0718100	0.2859095	0.6537771	0.0000000	0.3801049	0.4326067	0.0998587	0.2525858	0.0127037	0.6176820	0.5613210	0.5728541	0.4531049	0.2587052	0.5975027	0.2579137	0.1207297	0.2327285	0.6201253	0.6720548	0.5223657	0.1885798	0.2116088	0.5129285	0.2846648	0.5092534	0.6141480	0.7711916	0.0000000
0.6227773	0.6969899	0.4498932	0.1448170	0.1503928	0.0596127	0.0000003	0.7464829	0.0000000	0.6724115	0.3869522	0.1569532	0.0000000	0.0516887	0.6045461	0.4521511	0.6039895	0.2816332	0.3502109	0.2360553	0.4431466	0.1489310	0.3631381	0.2791091	0.0644210	0.0000000	0.7916787	0.0015206	0.2706803	0.4508582	0.0257026	0.5908523	0.4954201	0.1256325	0.0000000	0.6872720	0.0857884	0.3047579	0.6269383	0.5808077	0.0092531	0.6804123	0.3310028	0.2637842	0.0316980	0.0429518	0.0000000	0.5059983	0.4199420	0.6445736	0.3916370	0.0059287	0.8456701	0.6965017	0.0000000	0.0137902	0.5043756	0.3638503	0.4796036	0.3530972	0.0001024	0.0072079	0.4675447	0.6684515	0.0615163	0.5883515	0.0106622	0.0482208	0.0661210	0.0433005	0.5915134	0.5641660	0.3908739	0.4966092	0.5917085	0.1749627	0.5231170	0.2851630	0.0268937	0.0043561	0.4181477	0.0000000	0.3071911	0.5949645	0.6843828	0.3112043	0.5574746	0.2242693	0.5712199	0.5628335	0.0625491	0.2159329	0.2767305	0.5081435	0.4050648	0.1935242	0.0619005	0.0345801	0.0089565	0.6239337
0.1883994	0.4632708	0.3588139	0.3484144	0.3557218	0.0233601	0.3724281	0.7570485	0.5808587	0.6514918	0.0036414	0.1322185	0.0034423	0.3904274	0.5507915	0.3776576	0.1665167	0.4771097	0.2277260	0.5048538	0.4195195	0.5006416	0.1756827	0.5987164	0.0194482	0.0568257	0.6654364	0.6467769	0.0331897	0.4685425	0.0458773	0.6829613	0.0269328	0.4794938	0.1115857	0.3308143	0.4538162	0.1232268	0.0203456	0.0000000	0.0154039	0.5943606	0.1785901	0.3737693	0.0149759	0.0897264	0.7264457	0.4677394	0.1031765	0.6616751	0.1716087	0.3698644	0.4473135	0.3641426	0.0029441	0.0000000	0.3991933	0.4581695	0.3309937	0.2848553	0.6654500	0.1527076	0.3822479	0.5878051	0.1660841	0.6438867	0.0242049	0.0493939	0.1913492	0.5334694	0.5588980	0.3223532	0.0000000	0.3146797	0.5262848	0.3876783	0.5199999	0.3847162	0.5697534	0.0006311	0.3871561	0.4618892	0.3202624	0.1028090	0.5330805	0.4417997	0.6327814	0.1919044	0.3941528	0.5533317	0.0241132	0.5709389	0.1815515	0.2528113	0.1227863	0.5958133	0.3642347	0.5490325	0.0005338	0.8047763
0.4998845	0.6827030	0.6081349	0.6381901	0.5081307	0.0103397	0.4856075	0.6458586	0.6011417	0.6390709	0.1043790	0.1180145	0.0001883	0.2112731	0.7518375	0.5776104	0.3552477	0.5363704	0.4994630	0.6322035	0.0904359	0.1839622	0.1606879	0.5237657	0.0552533	0.0018735	0.3913358	0.1142584	0.4386996	0.2221961	0.5442061	0.7515481	0.2747536	0.0347791	0.3495074	0.5833273	0.0683074	0.6811115	0.0296409	0.0410710	0.0169089	0.6041167	0.1981315	0.1622436	0.0655266	0.0549024	0.6497193	0.6259151	0.5496215	0.5884109	0.3125752	0.0171562	0.6471779	0.0505804	0.0001585	0.0269768	0.4651960	0.1552344	0.5450073	0.3304710	0.4562909	0.0364555	0.3821893	0.6099325	0.0462639	0.6605824	0.3780767	0.0577036	0.0018547	0.7142558	0.7700674	0.1587978	0.3468388	0.6087931	0.6645015	0.0000000	0.5414330	0.0719364	0.0365537	0.0002563	0.3066813	0.4063954	0.0441821	0.6102641	0.1375917	0.1088407	0.6360915	0.1100665	0.6192008	0.5743348	0.0171772	0.2271952	0.1745195	0.1783016	0.5911646	0.1024409	0.0220558	0.3664735	0.0237932	0.6077040
0.5336166	0.6548974	0.4516713	0.6042020	0.6848771	0.5513988	0.1154077	0.3876003	0.6520433	0.5036237	0.5246729	0.0088683	0.0162382	0.0008513	0.3469425	0.7198462	0.0000000	0.4740292	0.5993557	0.5040062	0.1272427	0.0194156	0.0000000	0.5776122	0.0347512	0.0473558	0.0791157	0.4560264	0.1051063	0.1991539	0.1878572	0.7069015	0.4922996	0.3960251	0.4612723	0.5219264	0.2958073	0.6913138	0.0036582	0.0214699	0.0155484	0.6334065	0.1693340	0.6907411	0.0579926	0.0680503	0.6744349	0.7110385	0.4323995	0.5799241	0.6212879	0.0200095	0.5740700	0.5333879	0.0017414	0.0158508	0.5689795	0.2627678	0.4477733	0.6512030	0.0052852	0.0475750	0.3068150	0.6549830	0.0147376	0.6505181	0.3772185	0.0272886	0.0000000	0.6793453	0.6323260	0.2168021	0.0147225	0.4518021	0.5162589	0.1607753	0.6235682	0.2549301	0.0336645	0.0000409	0.2961269	0.4461548	0.1808130	0.3344360	0.0000000	0.2862092	0.5929949	0.1281296	0.5819033	0.6780208	0.0341226	0.2718181	0.2611368	0.1430101	0.4993809	0.1399437	0.2309976	0.3875877	0.0146811	0.6068281
0.5139091	0.6942984	0.4308310	0.4490502	0.3268145	0.1028595	0.1717806	0.6620450	0.0000000	0.6817097	0.4708722	0.0054379	0.1236697	0.0778492	0.5570982	0.2449619	0.0912774	0.5400346	0.2926990	0.5655133	0.1481268	0.0027987	0.3748891	0.2516964	0.4952662	0.1575683	0.1596189	0.0927620	0.3066555	0.3969754	0.6271597	0.2311838	0.1992466	0.3984258	0.0000000	0.2663823	0.3012030	0.5339468	0.6662118	0.2821104	0.0017983	0.5754215	0.5643845	0.5321742	0.2236098	0.0578351	0.7053641	0.6232761	0.2603043	0.6666680	0.2231295	0.0038609	0.5783981	0.7223791	0.0042450	0.0291574	0.4975122	0.3348992	0.4054083	0.2658525	0.0008059	0.0469277	0.4079634	0.5255150	0.0635837	0.6669177	0.3362011	0.0460713	0.6482487	0.5403020	0.4870110	0.3397958	0.3739536	0.6401692	0.6211728	0.1653687	0.5467417	0.1117825	0.0129623	0.0783198	0.3382676	0.0331187	0.4264542	0.3598070	0.3369120	0.2640484	0.6102576	0.3379518	0.4763958	0.4250023	0.0378326	0.1598673	0.3483243	0.6791653	0.5746711	0.0738597	0.2330996	0.3538166	0.0044842	0.5825952
0.0719120	0.3335127	0.5194004	0.4173245	0.6377073	0.0575898	0.0246166	0.6855787	0.7048898	0.6550615	0.3450784	0.0002325	0.0057603	0.0002399	0.2379229	0.2829138	0.7479881	0.4071700	0.5745945	0.5535057	0.0318072	0.6432383	0.0723924	0.5208239	0.3698756	0.1542231	0.2492250	0.5757821	0.0535137	0.4535903	0.5574788	0.6320127	0.5454824	0.0246359	0.2060374	0.4287130	0.6599514	0.4777091	0.0093437	0.0027301	0.0108450	0.6727577	0.0000000	0.5819416	0.0425480	0.0591734	0.6537823	0.3861712	0.3854962	0.5378643	0.3575131	0.3021331	0.2964686	0.3990552	0.0466942	0.0198756	0.0580925	0.5922192	0.5015296	0.6747517	0.0000257	0.4704255	0.4028299	0.1550509	0.0797460	0.7533138	0.4989654	0.0012495	0.0188197	0.5597124	0.3682264	0.2761428	0.5192924	0.6153420	0.4647627	0.3727859	0.6961036	0.4774235	0.6477830	0.0674692	0.3280167	0.3244456	0.0000000	0.3076812	0.4348577	0.5257459	0.5802646	0.0300944	0.3693395	0.0000000	0.0926349	0.5740234	0.2259157	0.1176318	0.4766374	0.5695329	0.3587353	0.6065491	0.1177468	0.6799590
0.4965701	0.8168928	0.6891383	0.5612523	0.5235399	0.3465465	0.3622015	0.4597943	0.3303368	0.5501660	0.5324962	0.4145717	0.0098105	0.1387108	0.6347319	0.1904033	0.3402916	0.4302538	0.4502186	0.5138809	0.0861002	0.4713879	0.0207565	0.7114296	0.0000000	0.1846851	0.2641944	0.2041182	0.5465834	0.3358443	0.4950128	0.6668021	0.0103023	0.5256850	0.4056098	0.4694471	0.4044646	0.6406490	0.2679449	0.0094956	0.0000000	0.6391825	0.1199524	0.2689495	0.1907417	0.0746991	0.5454186	0.5650482	0.4629853	0.6116839	0.3392805	0.0000000	0.7976641	0.3962171	0.0044370	0.0000000	0.6452302	0.0000000	0.4860444	0.2818124	0.4082356	0.0008558	0.3863619	0.7478926	0.0700379	0.6900686	0.2471381	0.0000185	0.0230739	0.5662636	0.5765685	0.1208908	0.3433129	0.6120997	0.6262286	0.0485899	0.5943519	0.2211147	0.0018361	0.0673197	0.1825916	0.0661387	0.1522212	0.6595362	0.2985626	0.2932329	0.6717171	0.0195415	0.5805998	0.2330294	0.0461024	0.2167152	0.5233390	0.7003777	0.6749166	0.1747176	0.1704241	0.3290344	0.0371424	0.6905351
0.2921327	0.6194607	0.4326138	0.5495674	0.4362577	0.1242975	0.3951017	0.3528262	0.7125455	0.6188368	0.4520618	0.0015716	0.0389890	0.5169024	0.6401883	0.1693524	0.6974485	0.2852984	0.7164203	0.6722262	0.0000000	0.4726861	0.3334980	0.5722903	0.0830784	0.0480968	0.5962038	0.1436715	0.3904240	0.4665763	0.4691511	0.6326949	0.3828246	0.6339081	0.6020628	0.2445302	0.1516649	0.6618880	0.0000000	0.0221565	0.0024778	0.5936901	0.2014114	0.2526017	0.0000000	0.0007210	0.7592536	0.6262914	0.0889698	0.6494594	0.3959820	0.0000000	0.6459828	0.4627786	0.0013448	0.0000000	0.3328306	0.3710349	0.7391422	0.0811541	0.6386732	0.1571188	0.3443403	0.4556325	0.0389057	0.6573905	0.5015972	0.0006371	0.0000000	0.6889698	0.5279427	0.3312722	0.1688009	0.7330023	0.4817712	0.2253629	0.4129440	0.3128735	0.1304956	0.0703415	0.3817745	0.4942514	0.4719633	0.3516217	0.1825709	0.1628866	0.6366041	0.0000000	0.3894744	0.4942346	0.0237528	0.5703213	0.1389352	0.0579771	0.1397851	0.0720988	0.3457075	0.4420503	0.0646420	0.6465208
0.4341075	0.6759158	0.6149944	0.0000000	0.0000000	0.2663765	0.3232014	0.6826868	0.3967894	0.3094483	0.4737889	0.0188577	0.0289020	0.0694283	0.6069879	0.6001527	0.1881208	0.0000000	0.0000000	0.2284143	0.3155237	0.0001388	0.2353996	0.4421989	0.0308273	0.1166913	0.1879176	0.4791703	0.0641631	0.3025249	0.0007431	0.3798664	0.6333788	0.0000000	0.0000000	0.1725806	0.4851727	0.4401315	0.1845655	0.0034988	0.0121162	0.6120383	0.0000000	0.4251634	0.2714094	0.0890176	0.7782045	0.6141025	0.4503125	0.7342864	0.5785836	0.0143210	0.5767965	0.5379389	0.0020464	0.0044097	0.5042348	0.4720984	0.0000000	0.2004120	0.1092068	0.0087274	0.3143940	0.7006537	0.0563560	0.6517065	0.4216230	0.6448517	0.2834257	0.4799172	0.6059698	0.7085040	0.6168577	0.0000000	0.5675835	0.0964343	0.6399675	0.1651235	0.0066758	0.7448529	0.2887858	0.6347010	0.2762989	0.0000000	0.0000000	0.2940712	0.7584300	0.6706606	0.4578277	0.2964044	0.0006920	0.0737894	0.2177336	0.6318560	0.5419717	0.1244742	0.2108467	0.2989697	0.0316854	0.6844731
