YCR065W	YLR228C	YGR288W	YDR026C	YDR049W	YGL209W	YMR280C	YGL035C	YJL089W	YPL248C	YLR377C	YDR009W	YBR019C	YBR020W	YBR035C	YDR277C	YBR050C	YHR043C	YHR062C	YER023W	YFL054C	YLL043W	YDR516C	YDL151C	YMR202W	YDL149W	YNL117W	YER065C	YBR101C	YLR042C	YHR092C	YJR095W	YLR044C	YHR094C	YEL069C	YOL126C	YKR075C	YKR097W	YMR011W	YBR126C	YIL162W	YDR345C	YMR087W	YMR086CA	YLL066C	YDR317W	YDL245C	YEL070W	YAR009C	YLL065W	YDR040C	YER190W	YNL339C	YCR018CA	YCR019W	YJL155C	YNL107W	YBR022W	YDL110C	YNL012W	YOR144C	MAL61	YGR173W	YDR070C	YDR499W	YIL089W	YEL056W	YLR457C	YNL108C	YML067C	YJL199C	YDR088C	YNL013C	YBR021W	YDR038C	YLR161W	YLR080W	YNR081W	YPL043W	YDL025C	MEL1	YOR076C	YJR010CA	YDR356W	YDR491C	YLR128W	YDL031W	YCL044C	YGR102C	YHR109W	YOL014W	YGR172C	YEL057C	YLR127C	YEL061C	YGR287C	YDR083W	YLR459W	YOR119C	YHL010C
0.6383495	0.6938581	0.8027348	0.0662419	0.6565826	0.0838626	0.0081778	0.0049925	0.0034385	0.5943388	0.0006353	0.1281223	0.0000000	0.0000000	0.0327536	0.7458619	0.0213995	0.6440825	0.3235682	0.6303871	0.6314896	0.2779355	0.0184023	0.5479752	0.0783911	0.0272832	0.5522053	0.2317236	0.4174546	0.5900986	0.2186586	0.0000000	0.0049876	0.2952753	0.4219548	0.6602701	0.0488348	0.1342425	0.6599286	0.5800630	0.0023960	0.7280675	0.2443745	0.1008109	0.4038330	0.3160159	0.2707345	0.0002209	0.2640143	0.4998571	0.6500696	0.4864945	0.0528447	0.7283045	0.6185899	0.0437552	0.0009368	0.1794427	0.5625194	0.5071920	0.6606706	0.0010624	0.6073929	0.2563793	0.0090861	0.1780136	0.5705421	0.6395183	0.3560747	0.6489869	0.0000000	0.2704689	0.4090727	0.6313377	0.3487273	0.7203003	0.4955645	0.6139484	0.1943843	0.6269427	0.0278206	0.6255943	0.0162984	0.4217536	0.5580170	0.5297660	0.3180419	0.4943713	0.2589136	0.3594412	0.6820227	0.7278370	0.1122826	0.6886147	0.6343666	0.0004933	0.4591437	0.2717511	0.5565296	0.6240367
0.6956193	0.6943422	0.6972702	0.0859043	0.7564954	0.0061212	0.0001266	0.0044971	0.3709539	0.7296351	0.0000618	0.0000000	0.6346325	0.7844852	0.0461998	0.7107592	0.0044492	0.2700004	0.3100759	0.6005907	0.2922201	0.6206988	0.0342560	0.5232552	0.2252595	0.0000000	0.6878124	0.2100982	0.5532713	0.1594379	0.6887346	0.4858549	0.7021442	0.5413390	0.6012410	0.3732430	0.0649633	0.0513260	0.3833839	0.0334207	0.1792942	0.6123876	0.3347426	0.0000000	0.3981626	0.6166893	0.6875233	0.3788204	0.0005415	0.4698125	0.5784901	0.0168668	0.4041385	0.0634079	0.2478656	0.1302340	0.0469381	0.1863299	0.5051663	0.5488215	0.7093886	0.6674215	0.6242178	0.0367427	0.0005906	0.3085223	0.6607743	0.8226049	0.4457365	0.3363202	0.2213714	0.2509657	0.0000000	0.4741459	0.5741758	0.7088582	0.5616093	0.4512713	0.5608010	0.8110939	0.0724454	0.6857019	0.6341221	0.2942479	0.6459020	0.0000000	0.0000000	0.5250257	0.0000000	0.1862814	0.4604515	0.5815353	0.2310534	0.5297261	0.7521313	0.0457127	0.5118028	0.0002838	0.6255087	0.6674305
0.3697239	0.3955245	0.7600951	0.0290570	0.3689508	0.1551950	0.1458608	0.0807073	0.4705589	0.6524615	0.0660483	0.0771971	0.0000000	0.0000000	0.0009108	0.7517000	0.1735338	0.6998325	0.4613882	0.5651869	0.7199976	0.0091226	0.0845902	0.6146676	0.5574090	0.0000031	0.1659725	0.5965680	0.0000322	0.0031012	0.0000000	0.0044359	0.6305881	0.0000000	0.5494113	0.1741765	0.0004301	0.6775076	0.7067150	0.0405969	0.3169532	0.0711683	0.6054934	0.2111962	0.6535976	0.0021276	0.6886356	0.0724762	0.4778498	0.8165889	0.1848341	0.0556175	0.1081572	0.0311595	0.1180568	0.1966271	0.0697409	0.2013862	0.3250913	0.4329220	0.5996035	0.3428039	0.4873180	0.4097273	0.4081501	0.4253824	0.6905717	0.7506650	0.1778739	0.3343527	0.3910716	0.5827238	0.4425246	0.5488873	0.2248472	0.6248743	0.4350815	0.5620403	0.7245086	0.4809496	0.0205939	0.7595191	0.4013688	0.2855881	0.4879477	0.0203474	0.1856873	0.4733027	0.0000000	0.3342411	0.7019162	0.6472253	0.3490468	0.2577607	0.5595600	0.0372801	0.6292728	0.5460150	0.5646618	0.6741318
0.7095412	0.5477362	0.7555766	0.0003927	0.0205260	0.0673130	0.0025294	0.0179279	0.0106242	0.6400525	0.6931070	0.0979113	0.2164678	0.5639921	0.1605311	0.6671379	0.3685838	0.1276167	0.4111091	0.7667738	0.0845104	0.5780274	0.0127837	0.5002594	0.6134777	0.3354364	0.0000000	0.5276832	0.5201650	0.6379987	0.5587903	0.7016754	0.2785476	0.6206033	0.3593050	0.0002404	0.0002364	0.6180658	0.3934632	0.2180618	0.0017176	0.6009124	0.5092676	0.0482831	0.4243476	0.6860929	0.3082736	0.3823712	0.0024355	0.6386449	0.6660620	0.4442440	0.4257999	0.5817319	0.3657926	0.0551466	0.0006618	0.2142974	0.4289308	0.5997783	0.7354251	0.0000569	0.6628346	0.2487576	0.1725739	0.2067305	0.6824341	0.2316370	0.4208984	0.4860577	0.2850292	0.2798389	0.2954288	0.6412597	0.3407153	0.5334469	0.6215728	0.6081391	0.3167823	0.7108006	0.0000000	0.6687124	0.7006500	0.3437334	0.7104411	0.7046096	0.2874321	0.6274890	0.1748118	0.2995333	0.6845432	0.7370261	0.1658735	0.6690593	0.6085715	0.0011742	0.5131905	0.0011619	0.6199320	0.6662267
0.3403992	0.4824967	0.7486712	0.0584531	0.6534781	0.0830496	0.0117425	0.5010907	0.6122155	0.2428866	0.0000999	0.4400847	0.5498807	0.0000000	0.0167873	0.6204461	0.0254180	0.4694636	0.6840147	0.2447047	0.0365921	0.0808457	0.0019604	0.5639590	0.0733609	0.6994364	0.6808117	0.6934856	0.0759183	0.1675533	0.0411603	0.0599390	0.0765709	0.0000000	0.0930484	0.0005102	0.5491003	0.7772233	0.7173226	0.5421408	0.7739395	0.0000000	0.3101978	0.6017281	0.7535023	0.1989028	0.6266007	0.2688847	0.2492475	0.3893986	0.3656285	0.5381838	0.2194613	0.0096585	0.6515691	0.0000000	0.0002599	0.3006011	0.2000314	0.3689594	0.5506811	0.5128106	0.0414461	0.1581359	0.0436857	0.3557502	0.7785586	0.7159216	0.1245321	0.3880448	0.3351692	0.6383440	0.2257752	0.2103552	0.1749224	0.6665204	0.0844840	0.3062358	0.0806759	0.4045611	0.2603835	0.6572544	0.4403458	0.0000000	0.2702709	0.0001625	0.3825070	0.3717003	0.5686220	0.0000000	0.6793353	0.5765648	0.5945220	0.2812402	0.6846785	0.0963146	0.4331568	0.0323058	0.6086392	0.6173047
0.6427328	0.5756728	0.6162743	0.0194957	0.6080172	0.0389928	0.0014773	0.0022567	0.0053544	0.0017984	0.0848832	0.5017786	0.7695382	0.7207575	0.5805185	0.0001003	0.0306313	0.4614944	0.5999569	0.0000000	0.0168265	0.3806806	0.1030410	0.2824301	0.1964238	0.6802958	0.6812394	0.0025404	0.3491228	0.0000000	0.7352001	0.6473730	0.6160091	0.6547485	0.0000000	0.2226624	0.4191662	0.4716285	0.3581575	0.2638755	0.7994661	0.0000000	0.4085638	0.2118897	0.5666489	0.6577092	0.7090021	0.0036405	0.0000418	0.4388790	0.5680770	0.2517251	0.1256286	0.6365377	0.3318312	0.0872467	0.0000000	0.4258271	0.2840309	0.5792212	0.6079250	0.0001528	0.0001049	0.2639575	0.1279332	0.2341813	0.0518596	0.2988742	0.4981535	0.2903781	0.2555568	0.2072517	0.2626913	0.0005722	0.4011229	0.6276045	0.0000007	0.0097672	0.5519624	0.5635500	0.4916375	0.6245473	0.1556500	0.4374950	0.1744250	0.3963195	0.0375533	0.6367130	0.6864680	0.0533673	0.5442774	0.5174015	0.7010266	0.7064715	0.5651189	0.0025320	0.4713600	0.0000969	0.0019361	0.6550886
0.6359172	0.5997848	0.5740400	0.0372024	0.3411306	0.0522183	0.0006388	0.5393673	0.0073822	0.0001223	0.0001976	0.5391460	0.5761304	0.4103762	0.0020414	0.0000492	0.6269062	0.0000000	0.6157050	0.2168710	0.1143311	0.0000669	0.0001808	0.6569567	0.4580316	0.6377868	0.5579781	0.2101084	0.0407604	0.1225195	0.2445983	0.6549237	0.0004816	0.5303430	0.3641374	0.0002673	0.5273266	0.2440539	0.6712804	0.0000151	0.7678847	0.3812362	0.5484616	0.7026660	0.2119704	0.6867537	0.4439529	0.6207255	0.0663345	0.7176493	0.0031573	0.6012603	0.0483466	0.7116422	0.3396357	0.0258322	0.0000000	0.5571341	0.4982993	0.6775671	0.6624435	0.4802590	0.0002644	0.1584759	0.4755648	0.0149598	0.0000000	0.3530321	0.3735533	0.3666994	0.2114760	0.0602136	0.1195031	0.3560289	0.3879355	0.7566592	0.0002196	0.0060232	0.5363937	0.5726562	0.0000000	0.5369149	0.6459981	0.0289929	0.0000194	0.6118737	0.0000000	0.6016738	0.6476230	0.1010249	0.7491778	0.0393524	0.2484438	0.3594145	0.5473452	0.0644783	0.5445897	0.3796205	0.0429508	0.7545371
0.6803884	0.5330034	0.6515558	0.0334219	0.6775242	0.0000000	0.3752945	0.0000000	0.3176823	0.1417726	0.0212773	0.0000000	0.3756813	0.6225118	0.0555237	0.6408420	0.3087005	0.6053754	0.6006135	0.5742457	0.0154020	0.5600753	0.0000000	0.0000000	0.3250332	0.5822849	0.3671880	0.2438972	0.5223719	0.0927171	0.3692531	0.0360863	0.0000000	0.3556909	0.6787364	0.3396074	0.0000000	0.0488887	0.0000000	0.3064065	0.0000000	0.4067233	0.2754344	0.5159050	0.4799519	0.6778767	0.6249812	0.0000000	0.0000000	0.3274114	0.5354398	0.6014120	0.2311105	0.0347322	0.1105324	0.0806357	0.0413151	0.4509956	0.4083551	0.5664440	0.5981580	0.2439607	0.0739014	0.2282054	0.3948394	0.0464335	0.5901845	0.7496163	0.4105947	0.7983093	0.1911645	0.2750202	0.3378985	0.2241894	0.4523164	0.6980274	0.7234639	0.3028308	0.0000000	0.6771320	0.1870130	0.7213189	0.0000000	0.2885484	0.1029597	0.0240285	0.0816694	0.6274698	0.6763915	0.0000000	0.5563967	0.6707461	0.0000000	0.4281383	0.6936736	0.0000000	0.5387415	0.0000170	0.6813512	0.7441823
0.6254801	0.5651510	0.7821232	0.0365824	0.5998358	0.0548375	0.0081808	0.3756408	0.0538423	0.0007172	0.0334710	0.5944625	0.4571220	0.5621195	0.2594795	0.0076799	0.0005954	0.5064774	0.6258953	0.7413322	0.4940956	0.0016079	0.4817779	0.5518739	0.7124179	0.4242210	0.4885935	0.0349316	0.0002796	0.6385786	0.1388672	0.3409285	0.0000118	0.5713038	0.3786559	0.5086472	0.5243545	0.2187947	0.7111565	0.0000554	0.2093226	0.0176030	0.0007651	0.0425221	0.3776384	0.4806740	0.3280495	0.0340664	0.4704264	0.4650500	0.0037305	0.5651634	0.0214183	0.6395051	0.5079692	0.1146238	0.0001431	0.3689738	0.3700649	0.7023987	0.6449396	0.2777168	0.0000027	0.1497072	0.0008587	0.0337012	0.0000673	0.0416508	0.5305638	0.3552808	0.0288157	0.3336315	0.2189808	0.0002768	0.3846401	0.6058468	0.3080433	0.0216041	0.0112417	0.6056090	0.5821592	0.5706996	0.0013280	0.0000000	0.0000102	0.1308747	0.3255463	0.6301232	0.7148834	0.0809452	0.6023943	0.0028797	0.7336399	0.4226249	0.5896229	0.0647808	0.5158816	0.4004655	0.2257331	0.4871721
0.6440676	0.6476301	0.6726679	0.0000000	0.1222189	0.0371900	0.0133330	0.2476354	0.0563656	0.0360965	0.0870475	0.1162278	0.4735538	0.4982966	0.1036992	0.2385861	0.4786805	0.6846083	0.6291600	0.0000000	0.2879573	0.0000000	0.0001973	0.6167587	0.5961002	0.0594043	0.1440149	0.4190209	0.0614524	0.7824823	0.4624914	0.6050926	0.0002219	0.6879838	0.5472817	0.6426314	0.0015695	0.2629695	0.4815569	0.0006029	0.6802629	0.2737121	0.3656043	0.5998328	0.1966997	0.3261782	0.6536178	0.0712753	0.0058062	0.3541392	0.6346326	0.3295191	0.1093142	0.8053032	0.5888650	0.0128271	0.0005267	0.6291804	0.5107766	0.5807226	0.6705671	0.3602681	0.0007263	0.0616192	0.1767250	0.2928394	0.7050607	0.5889654	0.4532045	0.6573291	0.2588866	0.1565824	0.3726436	0.0032259	0.6094729	0.7125040	0.2028226	0.0447988	0.0238069	0.5511694	0.6574345	0.7138492	0.1769339	0.3177754	0.0012698	0.6752339	0.2280343	0.5447230	0.6615969	0.1420366	0.5732820	0.1243422	0.6855296	0.7937055	0.5873708	0.0086115	0.5193236	0.6400722	0.7097625	0.7926805
0.3804776	0.3539718	0.6045465	0.1859110	0.6928624	0.3604969	0.5028503	0.4373012	0.4645037	0.3591878	0.5011306	0.1916134	0.5007592	0.7145864	0.7324346	0.6851411	0.2875727	0.5593787	0.6089496	0.6393586	0.1785286	0.0002503	0.4654848	0.6375286	0.1241177	0.0034808	0.0000000	0.1299327	0.0368995	0.0992931	0.3858143	0.0417786	0.4769524	0.1643965	0.2602968	0.1848377	0.6343955	0.1479916	0.5224161	0.0009899	0.5516068	0.2333550	0.1628890	0.3390885	0.5683617	0.0956200	0.2375580	0.3015651	0.1876431	0.6097682	0.0815014	0.4615900	0.1574624	0.1510058	0.6230716	0.2206486	0.0579746	0.2636538	0.2657749	0.4280318	0.6848592	0.6036058	0.2403347	0.2895828	0.0277530	0.0000000	0.8963906	0.4635034	0.0455130	0.5832152	0.3779809	0.7519547	0.4651969	0.2253531	0.2471956	0.6748494	0.2851944	0.3937543	0.4163745	0.4556159	0.1756993	0.6729774	0.7511798	0.3534978	0.4987407	0.0304148	0.5431545	0.4291448	0.4987786	0.6496900	0.4019665	0.7190258	0.3946929	0.4271992	0.6947133	0.1153477	0.5054189	0.0003284	0.6176095	0.6492320
0.5721381	0.5838772	0.5695767	0.0620957	0.7566588	0.0000000	0.2733736	0.0000000	0.6202836	0.5643396	0.0016868	0.1640350	0.0000000	0.4758590	0.0899167	0.6700442	0.0000000	0.3679303	0.2244767	0.5042676	0.3580903	0.4814788	0.0022018	0.4095763	0.1752237	0.5249931	0.3076249	0.4911995	0.4536986	0.6415977	0.2196251	0.0324992	0.4978689	0.6038750	0.6725722	0.0290601	0.0000000	0.6298505	0.0000000	0.6349079	0.0340671	0.7039663	0.3652016	0.0000000	0.5231480	0.8452746	0.4423553	0.4688545	0.0011701	0.7911360	0.0772340	0.0000000	0.1182432	0.0248280	0.0735446	0.0175309	0.0050496	0.3294323	0.4290807	0.7949995	0.5540503	0.0000000	0.3603494	0.3693172	0.0010335	0.0792049	0.5003422	0.6809575	0.6986425	0.2779504	0.2175746	0.3692986	0.0679531	0.6141294	0.3517611	0.5785226	0.5798593	0.4962319	0.0000000	0.5175268	0.0925460	0.8921314	0.0000000	0.3388907	0.6740304	0.0556206	0.3372347	0.6405377	0.3325609	0.2962561	0.6264577	0.6454495	0.0834317	0.3287255	0.6901138	0.0534365	0.6376405	0.2628684	0.6550159	0.6230081
0.4652607	0.7188058	0.5690827	0.0059471	0.0984662	0.0512690	0.2052458	0.0274018	0.4470050	0.8482678	0.2383070	0.1131559	0.6177150	0.2175440	0.0011294	0.6071457	0.0261996	0.2928337	0.6654043	0.0000000	0.0741900	0.1285410	0.6312654	0.6945201	0.0566870	0.0000000	0.2905210	0.2645623	0.1073648	0.1233355	0.6557619	0.0107461	0.2651823	0.6387072	0.7542488	0.2592251	0.0000269	0.7439294	0.4298911	0.2682812	0.0190289	0.5998150	0.3459418	0.0000000	0.5658003	0.2083601	0.2917085	0.2985620	0.3601368	0.6752525	0.0444598	0.0709062	0.4585955	0.0224895	0.5802297	0.1065919	0.0664021	0.2143638	0.3568686	0.3784580	0.5799259	0.3699766	0.3656566	0.2528503	0.2738158	0.2862952	0.6819763	0.4028738	0.2653375	0.1315198	0.3713120	0.6693312	0.3461582	0.5283551	0.2521104	0.7047931	0.5493972	0.6602871	0.0270907	0.6378243	0.0768052	0.6197353	0.1856375	0.5179725	0.6494448	0.0005408	0.3477843	0.5062902	0.2168033	0.4097166	0.4498717	0.5528259	0.0000000	0.3353509	0.7153764	0.0000000	0.5479962	0.7587349	0.7667160	0.5816259
0.3428120	0.3856732	0.7129249	0.0000000	0.0000000	0.0344809	0.0040047	0.0037861	0.0027935	0.3991264	0.0001404	0.2546756	0.7205021	0.2384371	0.0000000	0.6705061	0.5431765	0.6268892	0.3477384	0.6703241	0.0153745	0.5973276	0.6182586	0.4879373	0.3981964	0.5559866	0.4360236	0.0069356	0.6811523	0.7805425	0.0000000	0.4591916	0.5147438	0.6163797	0.5116832	0.2630881	0.0000008	0.2855075	0.3597148	0.0553490	0.6921914	0.5655655	0.1381790	0.0406556	0.4353314	0.7721915	0.2525343	0.0013119	0.0000490	0.6668016	0.6200573	0.4477217	0.1266519	0.3490391	0.3761210	0.0301873	0.0478293	0.2842476	0.4462701	0.4015691	0.6695501	0.7123225	0.4094818	0.2360787	0.0000000	0.3581910	0.6042497	0.4857304	0.5343715	0.4311948	0.3466274	0.5671548	0.2454636	0.3906263	0.6490239	0.6127274	0.1793819	0.4374946	0.4335763	0.4740226	0.1418962	0.7339686	0.3032000	0.6381088	0.6062765	0.6636203	0.4269957	0.4240574	0.0000000	0.5330211	0.4209040	0.6240322	0.2741507	0.7515919	0.6021140	0.0699862	0.5916188	0.4729485	0.5930131	0.6788215
0.6038765	0.6076646	0.6376934	0.0730017	0.6662797	0.0000000	0.0000000	0.0000000	0.0000000	0.5706135	0.6359899	0.0088191	0.5751567	0.6325677	0.0393573	0.7092108	0.0000000	0.1517656	0.3838253	0.6389491	0.0000000	0.5344697	0.6882523	0.3366454	0.2129849	0.4802649	0.6476272	0.1452929	0.7940168	0.5598629	0.7610957	0.7195953	0.6154393	0.7261290	0.7765186	0.0000000	0.5316516	0.6422025	0.7908378	0.0000000	0.6317708	0.6369679	0.3964327	0.0800700	0.4612254	0.5738567	0.4262659	0.0393543	0.0377057	0.6831258	0.6554250	0.7241507	0.4717918	0.5833208	0.7501069	0.0188411	0.0459344	0.0377277	0.4870269	0.7012401	0.6341720	0.0695310	0.4531297	0.1349362	0.0035306	0.1355167	0.7047646	0.0000000	0.5853460	0.4134976	0.2027595	0.2534490	0.2525070	0.8608254	0.4068589	0.8151232	0.6323651	0.5488769	0.0000000	0.7500905	0.0086394	0.6319972	0.0268888	0.2108107	0.6256250	0.6830566	0.1418085	0.6253794	0.2368979	0.0000000	0.5956515	0.5824222	0.2466235	0.7060355	0.6266740	0.0004634	0.4656394	0.7058220	0.6358441	0.6097561
0.5862882	0.5329220	0.6388041	0.0168848	0.4491387	0.0267337	0.4087287	0.0002757	0.6700921	0.6829396	0.5058724	0.0015183	0.7951021	0.6882018	0.0009569	0.6421559	0.1232781	0.6654634	0.2766434	0.5573466	0.3870133	0.3596930	0.0001549	0.5526372	0.0633852	0.5900665	0.4079399	0.1853822	0.6414863	0.8063808	0.6142217	0.0046060	0.6164355	0.5810814	0.2602706	0.0535360	0.0004812	0.2810878	0.3768666	0.0487864	0.0011105	0.2856504	0.5220126	0.3199056	0.3854660	0.0528257	0.8243070	0.0008472	0.0974330	0.7641808	0.4062119	0.0334993	0.3492983	0.0128943	0.5119106	0.0713174	0.0897038	0.1966245	0.5684592	0.6229526	0.6531727	0.0374618	0.2267360	0.2526818	0.0000656	0.0000000	0.6996846	0.6602394	0.7464985	0.6266642	0.0000000	0.1639371	0.3405637	0.5509299	0.4850965	0.6339302	0.6718389	0.4980937	0.5368323	0.6305088	0.0924037	0.6525211	0.1880466	0.3316875	0.5836392	0.0320169	0.0000000	0.6083539	0.3317034	0.1630578	0.6141731	0.6193691	0.0000000	0.2700596	0.7115508	0.0039126	0.5166752	0.0007594	0.7140201	0.8471503
0.3956317	0.6608290	0.6194002	0.0541928	0.6379895	0.1108347	0.0730768	0.0566528	0.5026398	0.0022351	0.2346703	0.1873966	0.4720361	0.6955800	0.0865075	0.6032023	0.1726516	0.0000000	0.3966618	0.5937741	0.3549545	0.0000000	0.0646974	0.0011910	0.4009901	0.0005429	0.4736608	0.5334630	0.0009580	0.3313737	0.7241562	0.0018000	0.1147735	0.5875949	0.1488485	0.0238427	0.3520169	0.6958883	0.3629222	0.3775775	0.3802971	0.5581867	0.3959189	0.6898081	0.1180803	0.0442456	0.7464574	0.0709140	0.4397747	0.4546592	0.1243823	0.4220110	0.0968915	0.0351953	0.6685751	0.0701071	0.0471997	0.7241220	0.3353247	0.7367599	0.7137985	0.0017315	0.1897758	0.1730194	0.4799398	0.3174887	0.0008784	0.6125839	0.2021094	0.5939684	0.3521987	0.7525510	0.3949164	0.3479522	0.3855433	0.6333614	0.3816058	0.0016575	0.0857534	0.6750333	0.6485255	0.7314479	0.3114373	0.0000000	0.3369988	0.0162562	0.3623591	0.6192784	0.5498629	0.1099389	0.6775697	0.0014487	0.6836122	0.3058342	0.6648398	0.0192872	0.5627636	0.0000192	0.0001259	0.6359571
0.3936992	0.4588223	0.7390841	0.0000000	0.0000000	0.0769505	0.2564978	0.0193610	0.7341698	0.6735903	0.0037990	0.0950374	0.6310813	0.5949864	0.1302516	0.6646056	0.1297593	0.7390185	0.4137431	0.5658994	0.1167957	0.2934234	0.6333297	0.5448861	0.0762535	0.5934421	0.0000000	0.2528231	0.0842881	0.5872228	0.5184974	0.0003128	0.5974389	0.4571226	0.7433898	0.0390847	0.0000935	0.5864101	0.7771100	0.3866701	0.1106489	0.5353008	0.6189620	0.5767972	0.6147536	0.1032820	0.5817451	0.0433874	0.0023736	0.9460915	0.3691567	0.0195829	0.3017220	0.0000000	0.1352218	0.0377587	0.0001767	0.1496575	0.3103813	0.4969135	0.5871523	0.4754844	0.5952617	0.2022824	0.0000000	0.0231690	0.6788638	0.6271937	0.3434729	0.2800451	0.3026611	0.2758863	0.3107849	0.5330172	0.5539925	0.6699098	0.5683518	0.8443042	0.1258935	0.5080018	0.0000000	0.6131973	0.1330469	0.4129694	0.5709206	0.0000000	0.0486852	0.7280638	0.1050690	0.5110289	0.5268474	0.6301019	0.1895243	0.2926593	0.6639550	0.0768224	0.4670784	0.0000000	0.7191601	0.6821205
0.6238133	0.6453356	0.5553320	0.0141560	0.4955979	0.0165096	0.0001547	0.0004648	0.5582409	0.7143607	0.0002257	0.1603913	0.6878518	0.2872265	0.0018868	0.8173789	0.0047903	0.7234472	0.6794149	0.4958441	0.2992867	0.7050457	0.3056125	0.6126489	0.4492791	0.5453915	0.5847182	0.4118090	0.2979585	0.6525922	0.6160922	0.4225298	0.8033940	0.7056168	0.8206181	0.0000036	0.2085493	0.6739635	0.2125277	0.0295177	0.0131734	0.6101555	0.4135870	0.4826722	0.6647284	0.7282465	0.6516781	0.0001962	0.4049374	0.5636513	0.6030390	0.0013366	0.1563479	0.0070800	0.1850577	0.0809664	0.0480612	0.1623535	0.6036065	0.6547539	0.6356441	0.0737190	0.4817745	0.1481126	0.2757818	0.3244877	0.6027417	0.6693526	0.3705221	0.2876282	0.1407901	0.3696682	0.0106731	0.5164211	0.4533928	0.6492572	0.5319406	0.7533185	0.2264761	0.5911737	0.0739422	0.6256773	0.6815211	0.2433795	0.5516700	0.0026171	0.2920497	0.5612119	0.2776202	0.3037640	0.5023828	0.6325633	0.0245694	0.3838661	0.6121668	0.0026370	0.5729372	0.7097286	0.5659336	0.6397529
0.6699793	0.6121339	0.6621346	0.0615391	0.6969220	0.0609006	0.3117954	0.0022273	0.2213834	0.0000150	0.2060350	0.6426172	0.6163194	0.5164066	0.1140475	0.4242253	0.0273096	0.7060784	0.4234551	0.6836529	0.0293927	0.5392559	0.6242106	0.0000004	0.3202437	0.5196629	0.4877944	0.4438313	0.3177962	0.5940403	0.5329213	0.2474761	0.0000250	0.8449779	0.7043577	0.1624500	0.3011819	0.3207303	0.6142248	0.5463971	0.0039039	0.6884629	0.0353107	0.5746744	0.2638494	0.5414738	0.7362333	0.5853819	0.4483755	0.3258732	0.3063719	0.5867584	0.1019343	0.5915670	0.6833848	0.0097080	0.0011271	0.3797092	0.6843323	0.6920028	0.5458003	0.0581475	0.1415744	0.0000000	0.0005789	0.0000000	0.4416735	0.6863604	0.7689465	0.3361577	0.0207367	0.0154618	0.3078357	0.0000301	0.7108540	0.6924544	0.6279547	0.0019558	0.3117598	0.7080339	0.6854437	0.7649149	0.0000231	0.3396868	0.7875031	0.2562975	0.2254086	0.4962223	0.0000000	0.3084638	0.5121102	0.0003434	0.6986985	0.5462101	0.7288290	0.0687657	0.5833653	0.0000380	0.0017162	0.6679153
0.2539929	0.7903327	0.5845004	0.0000000	0.2748250	0.5263392	0.4880856	0.2554907	0.6278668	0.4709576	0.6353323	0.0043333	0.2816445	0.6541432	0.0029212	0.5612773	0.2400190	0.1995386	0.6408273	0.4323965	0.7161709	0.0212200	0.7288110	0.8305969	0.5788927	0.7401520	0.3099924	0.7200740	0.0321222	0.0000087	0.7036305	0.0156636	0.5217606	0.0563634	0.1136812	0.2438658	0.4687090	0.0728387	0.6620097	0.1074203	0.7082549	0.0899629	0.2867145	0.0000000	0.2225978	0.0048210	0.2068434	0.3597610	0.1070675	0.3001733	0.2520530	0.1370818	0.4129743	0.0568839	0.0773753	0.0000000	0.0991938	0.1244131	0.2067555	0.6440484	0.5325992	0.1757463	0.6880147	0.3120068	0.0000000	0.1013703	0.7309607	0.6436917	0.4979963	0.6109236	0.0000000	0.5745557	0.0000000	0.5607815	0.1469840	0.6257507	0.4786940	0.5840053	0.4982737	0.1324477	0.1277998	0.9066476	0.5681566	0.6118823	0.5204151	0.0000612	0.3056374	0.3060634	0.5927204	0.6284687	0.2465385	0.7166294	0.2994997	0.3998571	0.5940591	0.2371768	0.5994625	0.3133253	0.6422409	0.7322326
0.7329923	0.6345669	0.5957450	0.0423079	0.5528659	0.0659607	0.7030472	0.3577776	0.4929758	0.0009236	0.5855656	0.6266385	0.2951722	0.0000000	0.0655062	0.0007024	0.3381169	0.6081568	0.5378766	0.5757380	0.1824784	0.1966398	0.5128002	0.1708554	0.0807819	0.2441287	0.6155335	0.4949883	0.0003035	0.3665726	0.2541247	0.0156721	0.2643266	0.6275865	0.3543383	0.1095309	0.6144554	0.0276285	0.4242025	0.1565022	0.3355102	0.0434742	0.0956295	0.3460425	0.2129614	0.0271784	0.6258591	0.7392503	0.0001561	0.3593601	0.4366039	0.0685813	0.0290609	0.0210357	0.2936945	0.0635165	0.0396200	0.5784785	0.5214099	0.7708696	0.5785066	0.2603829	0.1850108	0.0655067	0.0001201	0.0671072	0.0000632	0.3578457	0.3887313	0.4028944	0.1873009	0.4207841	0.1779983	0.0000428	0.4345841	0.6844574	0.1866251	0.2761950	0.0171200	0.5276360	0.6916527	0.6312454	0.0103519	0.2090116	0.0001642	0.0287237	0.1710011	0.4591416	0.6146255	0.2853108	0.5254551	0.4076864	0.8957060	0.3975211	0.7058127	0.1106987	0.4336168	0.0000261	0.1441168	0.6229900
