YMR043W	YAL051W	YLR131C	YOR140W	YGR044C	YCR018C	YDR146C	YKL185W	YCR097W	YCL066W	YJL194W	YFR017C	YJL160C	YKL163W	YJL159W	YKL178C	YER078WA	YER079W	YOR138C	YER078C	YMR165C	YKR040C	YKR042W	YLR079W	YNL327W	YJL077WB	YDL179W	YNL328C	YGL201C	YMR262W	YML125C	STA3	YJL080C	YGR086C	YIL069C	YGL028C	YKL164C	YIL158W	YMR261C	YJL078C	STA2	STA1	YNL160W	YPL187W	YBR070C	YIL122W	YBR071W	YJL200C	YGL227W	YNL079C	YNL078W	YJL198W	YKR097W	YBR157C	YGL008C	YLR105C	YGL089C	YLR286C	YGR041W	YNL146CA	YNL289W	YGR189C	YDL127W	YJL196C	YLR438CA	YBR158W	YFL022C	YPL025C	YPL024W	YOR236W	YDR452W	YNL145W	YER188CA	YNL241C	YIL099W	YJR044C	YLR439W	YER190W	YLR066W	YNL335W	YIL009W	YJL207C	YKL079W	YER127W	YGL226CA	YER074WA	YNR062C	YPL262W	YPR113W	YGL140C	YDR112W	YDR389W	YNR063W	YDR397C	YGL139W	YNL097CA	YNL238W	YPL050C	YLR194C	YPL044C
0.1146814	0.5801131	0.0466461	0.5913230	0.0374374	0.6538410	0.6225489	0.4108758	0.5934680	0.4277500	0.6807062	0.1477925	0.6562446	0.4794388	0.3904882	0.5904447	0.6642640	0.0735983	0.1572401	0.4113990	0.1953759	0.4181325	0.6310041	0.2769393	0.0241914	0.4206549	0.6333697	0.7079381	0.4147902	0.1191553	0.7353300	0.4849060	0.3757049	0.1663498	0.7719073	0.3541900	0.2072360	0.0018636	0.0760454	0.2151241	0.6289316	0.2088509	0.0000000	0.7512440	0.3171112	0.2523539	0.5269115	0.0289188	0.0009490	0.2010441	0.0993565	0.0000000	0.5064179	0.2626743	0.0511648	0.1274417	0.1468924	0.6304683	0.7714062	0.3497731	0.6677254	0.2906695	0.6093653	0.0012534	0.8320178	0.0577108	0.6309176	0.2409626	0.2821526	0.6290043	0.6862775	0.3748205	0.0415227	0.3884023	0.1239309	0.7330641	0.7684274	0.2456759	0.0000530	0.0557143	0.3275297	0.0518615	0.5808647	0.4105542	0.7699495	0.1708937	0.3500858	0.0150970	0.4434254	0.1581981	0.2167782	0.8295492	0.8617262	0.2618260	0.5678569	0.0023298	0.3596019	0.3767160	0.3099145	0.4003986
0.0951991	0.6364344	0.0380132	0.6571822	0.4112381	0.6415153	0.0462818	0.0021615	0.6526006	0.4834526	0.0019174	0.0005587	0.6567943	0.6543372	0.7038014	0.4956074	0.5878693	0.0055925	0.5083639	0.0518576	0.0004462	0.4210311	0.0020451	0.3055808	0.0000000	0.7294748	0.6795109	0.6559633	0.6305564	0.4549296	0.2257299	0.4237172	0.6676461	0.3694358	0.3560147	0.2913390	0.7279120	0.0075530	0.7078597	0.0453377	0.6161506	0.0001329	0.0582201	0.2936518	0.1838672	0.7526858	0.0432493	0.1147419	0.0001455	0.5653960	0.0169887	0.0000000	0.6301520	0.0019441	0.5721403	0.4918310	0.5069357	0.2169886	0.4247244	0.1089185	0.7585526	0.0000964	0.0619811	0.6112455	0.5378612	0.7165262	0.0008319	0.4335333	0.6676076	0.0000000	0.6178009	0.3333915	0.5913925	0.5272715	0.6448461	0.2213152	0.0732245	0.0003202	0.6705090	0.6879664	0.5771871	0.8185498	0.6261409	0.7545574	0.0255760	0.6662319	0.2308816	0.0277868	0.0023718	0.5618723	0.0003987	0.7377220	0.7206855	0.0036646	0.0011002	0.7247654	0.4690631	0.1388587	0.6235026	0.4677493
0.0526791	0.5952396	0.0493564	0.2496872	0.4058352	0.1662617	0.4954435	0.0004854	0.4837740	0.4635886	0.0000708	0.1205460	0.8907177	0.2304967	0.4337638	0.2787010	0.5117284	0.1024507	0.2085863	0.5638996	0.1879531	0.3584486	0.0001046	0.5421201	0.0132423	0.6161018	0.0408960	0.5100350	0.7548829	0.1107055	0.2066413	0.4872437	0.3529896	0.4144050	0.4181734	0.7055539	0.2392907	0.0078296	0.0000000	0.1570010	0.5584037	0.0000624	0.0489845	0.7497392	0.0226029	0.7442611	0.2538466	0.3475965	0.2120942	0.2789842	0.6405100	0.7075956	0.0000000	0.6416846	0.0015877	0.4858721	0.0010918	0.6154735	0.6783318	0.4085303	0.1854537	0.0000698	0.7383169	0.6763195	0.5647012	0.1106372	0.7161082	0.1957342	0.7480812	0.0971361	0.0006339	0.3499434	0.0723326	0.2396588	0.6122448	0.1526925	0.5016957	0.1139591	0.6297769	0.0000000	0.5272468	0.2683779	0.0000000	0.1952147	0.4147006	0.3519820	0.3950320	0.0605796	0.4845721	0.2356732	0.2177370	0.7449415	0.6307635	0.3135108	0.6444366	0.0021694	0.2653275	0.4546651	0.4244946	0.6063211
0.0000000	0.7507138	0.2261649	0.2181216	0.6607054	0.2775128	0.2342341	0.1697647	0.6158741	0.5396685	0.0835306	0.1520244	0.7089012	0.3547517	0.5888666	0.5921442	0.3004138	0.0547913	0.4562579	0.2463723	0.0183029	0.4744340	0.0350003	0.0017729	0.1257454	0.6556193	0.1284851	0.7686277	0.3600381	0.4636218	0.0318477	0.4782884	0.6112183	0.0933702	0.6329904	0.3689281	0.5353785	0.0830280	0.0000000	0.4124592	0.6286571	0.0010325	0.0653788	0.6836178	0.1390656	0.4517890	0.4950911	0.7959815	0.0690786	0.8169452	0.0705362	0.2784632	0.6507095	0.0519134	0.6416486	0.4932708	0.3835515	0.6352230	0.8839961	0.3834861	0.4406392	0.1607559	0.6201168	0.0000000	0.5193848	0.2489423	0.6042374	0.2471248	0.2453099	0.2550328	0.2571390	0.2489099	0.3335865	0.0532913	0.0003795	0.4411208	0.5871504	0.4796058	0.6050712	0.6971562	0.5784897	0.8016682	0.4211707	0.4373946	0.2778585	0.6691291	0.6918359	0.0181343	0.0000000	0.6448297	0.2067172	0.6101213	0.3097828	0.0680922	0.0974000	0.0513210	0.4366044	0.4416057	0.6292882	0.3889780
0.0850006	0.6394823	0.0418458	0.6175320	0.2144694	0.6148259	0.2565364	0.0573479	0.6356182	0.4148690	0.5544443	0.0311644	0.6989721	0.7163978	0.5098652	0.0010580	0.5339428	0.3600518	0.5123591	0.3322238	0.2204738	0.0070526	0.4377411	0.2535264	0.0327628	0.4001692	0.5700413	0.4368236	0.6440943	0.1017923	0.7299285	0.3798967	0.6101108	0.2847150	0.6827663	0.1026868	0.1203245	0.6366746	0.7032353	0.0712982	0.7043202	0.0008450	0.0000000	0.1676359	0.0046324	0.5112306	0.2893072	0.1355623	0.0780483	0.0023705	0.0235763	0.5488698	0.6753446	0.4615487	0.5942016	0.4758574	0.1410973	0.1034296	0.7575516	0.6199891	0.6544431	0.0000821	0.6325941	0.5579676	0.7049882	0.3145111	0.2446250	0.5409064	0.5618500	0.2346516	0.5571987	0.5511547	0.3313262	0.0758659	0.2907701	0.3668099	0.1786504	0.0302827	0.1007478	0.8013760	0.7524942	0.5220482	0.6280008	0.7628673	0.2729494	0.6346569	0.0000000	0.0250439	0.0067698	0.2783874	0.1047173	0.6158550	0.6242318	0.6917275	0.1360859	0.6475126	0.5436101	0.2544083	0.5198626	0.6922080
0.0828562	0.7655725	0.0488039	0.0774405	0.3116215	0.1882721	0.5262592	0.0000195	0.6882600	0.5752349	0.6545863	0.0617861	0.7158969	0.5842466	0.5092266	0.0817931	0.6113687	0.4099868	0.3592389	0.3104560	0.0504564	0.5310547	0.3506660	0.2166493	0.0115329	0.5583232	0.3675653	0.7408843	0.5039393	0.2737236	0.0639572	0.5867620	0.6542175	0.0289176	0.5306808	0.0505067	0.2077779	0.0049921	0.4344139	0.1784439	0.6388815	0.5473517	0.0149074	0.6401382	0.0091325	0.5740391	0.6487341	0.5878567	0.3333568	0.0080064	0.0187639	0.2821669	0.7800529	0.2904262	0.0216242	0.6384014	0.1110485	0.2199542	0.7410296	0.3120316	0.2416064	0.0000004	0.5517378	0.6885865	0.4805184	0.0857608	0.5234273	0.3162052	0.1592817	0.1015671	0.1949013	0.4481137	0.0690027	0.1037009	0.2062065	0.3352033	0.2226735	0.1797414	0.5719501	0.5885954	0.4222587	0.1924241	0.8317550	0.7074454	0.3662229	0.6683509	0.3642417	0.0399555	0.4848572	0.0933801	0.2735595	0.7807311	0.6810452	0.2777504	0.5663941	0.0063196	0.3209918	0.5742696	0.3281018	0.4405667
0.0001110	0.6617692	0.2257768	0.0084366	0.6357848	0.0000000	0.6581268	0.2033862	0.2867757	0.7837961	0.0051022	0.3667509	0.6019578	0.4972000	0.6730886	0.1787273	0.1300448	0.2576760	0.0260417	0.1366453	0.2493900	0.2104369	0.1021961	0.2393690	0.0523920	0.6936502	0.2865325	0.6954756	0.3454527	0.2315161	0.5343928	0.4136410	0.7350946	0.2743559	0.6741068	0.1705625	0.2165525	0.0382867	0.3158352	0.4079498	0.5456246	0.3478561	0.0274140	0.3036637	0.1632859	0.2853617	0.3314627	0.6699518	0.0053565	0.0173926	0.4668280	0.3852045	0.5465898	0.6631423	0.0001216	0.6736139	0.0049385	0.6958801	0.7384475	0.3521929	0.6446676	0.6960856	0.6565778	0.4266063	0.6555671	0.0764512	0.4357300	0.6292487	0.0000000	0.0182585	0.4030285	0.5813162	0.2770499	0.0425532	0.0002434	0.1710816	0.3299455	0.0620606	0.7987097	0.0161915	0.5061239	0.0059684	0.6019569	0.2301662	0.4570564	0.5672039	0.0677793	0.0010365	0.0000009	0.1022119	0.6416491	0.6159343	0.3091624	0.4808981	0.5925710	0.3168361	0.3146180	0.3608051	0.2613421	0.0883112
0.0000001	0.8462293	0.4828195	0.0005889	0.1813850	0.1690005	0.6361930	0.0251381	0.6519303	0.4563318	0.0498157	0.0004129	0.8627065	0.6843208	0.4988312	0.3945402	0.5267121	0.2852609	0.3988009	0.3706632	0.0567488	0.5938568	0.2709530	0.0000105	0.1888559	0.5945660	0.0932617	0.1844749	0.3751609	0.5265891	0.7869505	0.6194592	0.6632114	0.0080485	0.8559137	0.6145295	0.0771245	0.0190178	0.3031237	0.7255228	0.5516804	0.0000429	0.0262854	0.3846213	0.0466274	0.6013377	0.5485285	0.6788569	0.0733079	0.0554203	0.5459551	0.6059450	0.1360109	0.6391156	0.1747639	0.6238091	0.0804735	0.0945672	0.2428839	0.3311924	0.8077651	0.0000362	0.7668963	0.6089164	0.6804649	0.1900492	0.6344304	0.0026452	0.2815088	0.0371241	0.0002982	0.4130238	0.7207402	0.0425542	0.0135062	0.3323103	0.4349318	0.3618714	0.5380857	0.0210675	0.4304606	0.0122723	0.3247628	0.2894189	0.5681444	0.8488858	0.6504687	0.0220599	0.0000354	0.0992076	0.4356912	0.7637800	0.7150692	0.5287105	0.5606248	0.1864377	0.3083004	0.5114260	0.0660524	0.0000000
0.0920187	0.6445784	0.0877098	0.6277493	0.0000000	0.0000000	0.0000000	0.2361535	0.3102780	0.4329135	0.5557856	0.2974593	0.2103282	0.3251864	0.2104086	0.1776901	0.6879352	0.0000255	0.6640094	0.0000814	0.0000000	0.1419270	0.5277583	0.0000000	0.7152769	0.6706690	0.6634709	0.5273991	0.7483106	0.0000000	0.6377197	0.5791037	0.3807236	0.5310485	0.4440344	0.1945307	0.6950694	0.5913461	0.6145389	0.0463238	0.7644387	0.2766808	0.6242172	0.4549935	0.5466702	0.4372200	0.5829936	0.1727032	0.2141977	0.0736244	0.4555295	0.7001889	0.4040691	0.7380625	0.0009500	0.5121882	0.4047427	0.5959510	0.0000000	0.1027998	0.0232090	0.0000000	0.0000000	0.3548770	0.6238751	0.7082940	0.1154554	0.4440515	0.1866572	0.4436600	0.6823094	0.0064530	0.0437460	0.1104285	0.0978259	0.3630615	0.0535600	0.0000000	0.0000000	0.5072572	0.0000000	0.2860833	0.6654687	0.7355588	0.4690951	0.4223748	0.4562805	0.0006527	0.4804476	0.6029333	0.0000000	0.6628659	0.5680311	0.4912876	0.1483239	0.5321387	0.5806021	0.5573434	0.4585618	0.5616942
0.0000523	0.6817444	0.0001185	0.7487295	0.3167780	0.0723112	0.7973290	0.2648539	0.6157339	0.3410579	0.1323318	0.4829430	0.5455104	0.7434793	0.0009421	0.0000000	0.6799298	0.2389238	0.0000000	0.4090870	0.0128422	0.6607285	0.0991949	0.6569009	0.0025744	0.7465787	0.3833734	0.8010833	0.3870212	0.6057687	0.6967344	0.5568345	0.0080936	0.3816886	0.5476564	0.0028974	0.1474762	0.5469577	0.1519587	0.6199422	0.6591595	0.0018524	0.0513190	0.3696735	0.2438775	0.4051973	0.3406982	0.6884391	0.0000103	0.1593375	0.0816975	0.0000000	0.0000000	0.4137566	0.0000033	0.6370986	0.0044520	0.6674431	0.6540178	0.6885499	0.1250887	0.1166796	0.5220171	0.3566911	0.7904545	0.0279574	0.3569696	0.6741279	0.3870692	0.0418542	0.4384783	0.6779128	0.0002081	0.4175011	0.1238542	0.4228625	0.1954469	0.1292547	0.6643690	0.0000000	0.7012706	0.1889769	0.0598749	0.7182360	0.4343946	0.5894251	0.5628403	0.0268832	0.2114790	0.1301210	0.4395927	0.0000000	0.7025725	0.4764915	0.6178824	0.5414002	0.2979764	0.5472974	0.0792133	0.2826678
0.0000000	0.7820216	0.0000000	0.4538505	0.0153009	0.6432516	0.7062540	0.0000000	0.7568657	0.4885341	0.5883033	0.1236724	0.6642519	0.6399016	0.5361592	0.4765297	0.4597370	0.3954227	0.3523974	0.4737832	0.0000000	0.7807038	0.5777550	0.7809262	0.0008423	0.0000000	0.0000000	0.2615097	0.7826621	0.7809043	0.7730788	0.2877087	0.0000000	0.3436588	0.8421446	0.9559840	0.0198235	0.3503978	0.0773975	0.2212841	0.6256374	0.0755177	0.0452987	0.0891237	0.0033891	0.8625153	0.3730163	0.5953474	0.1630619	0.7590730	0.2308142	0.6895708	0.3181647	0.6547900	0.0232929	0.3763119	0.0284457	0.6394213	0.5887328	0.3731975	0.0562486	0.0000000	0.0000000	0.0663323	0.5955472	0.0105962	0.4443223	0.3283818	0.5361221	0.7650406	0.0000000	0.3242764	0.0000000	0.4220959	0.6449426	0.0000000	0.0000000	0.5656238	0.6613712	0.2406254	0.3833817	0.0263797	0.0089956	0.5895182	0.3973819	0.4623580	0.3294689	0.0115578	0.0000000	0.0231515	0.4736978	0.2516110	0.6727566	0.6170517	0.5647428	0.0000000	0.3196130	0.5719264	0.0018627	0.4516960
0.0274535	0.3188570	0.4370908	0.0104142	0.6880144	0.0297277	0.6667936	0.2349413	0.6774064	0.5865606	0.4554937	0.3305345	0.5961473	0.5495447	0.5530729	0.4349754	0.0913840	0.6997311	0.1550561	0.6905823	0.3837940	0.3599115	0.0081399	0.0067861	0.2855196	0.5373797	0.3876411	0.0000000	0.7520701	0.5400305	0.1621605	0.5581816	0.7597148	0.3671229	0.5509885	0.3388626	0.0000000	0.0002757	0.3189646	0.5949115	0.6062089	0.4065979	0.0003697	0.6610230	0.1467202	0.5860719	0.3710331	0.2633030	0.0460523	0.4161517	0.2713179	0.4370892	0.6777179	0.4582622	0.5572502	0.5619631	0.0540711	0.3677659	0.5334670	0.2909855	0.4026343	0.2926097	0.6830205	0.3472077	0.6419293	0.1583780	0.1097098	0.0977277	0.1196082	0.0077891	0.6977004	0.2958314	0.3502230	0.1303751	0.0859361	0.4686518	0.1426255	0.2358465	0.7213572	0.0420527	0.4112093	0.1754363	0.6816656	0.2026845	0.5631501	0.6334028	0.6168996	0.0843028	0.1145851	0.1146460	0.4359259	0.6414069	0.7428269	0.5630377	0.5651049	0.2598125	0.3278207	0.5773756	0.2787469	0.0916074
0.0638109	0.5352312	0.0460211	0.1978743	0.4679549	0.0000000	0.5339672	0.0105317	0.6112478	0.4493339	0.0011893	0.3613618	0.6562916	0.3740571	0.5234450	0.5387162	0.5482525	0.1849659	0.2910608	0.5299908	0.1314419	0.1884363	0.2142339	0.7982945	0.0056734	0.6857134	0.4190851	0.0000000	0.4073124	0.2040275	0.2186563	0.3119022	0.5978113	0.4659853	0.3114969	0.0739295	0.2918675	0.0246002	0.0000000	0.5827219	0.5702719	0.0001927	0.0564659	0.2577569	0.0277344	0.3209491	0.3641890	0.5422730	0.0575555	0.5103574	0.5397501	0.5082102	0.5839529	0.2645779	0.3744138	0.5940286	0.6067741	0.6668216	0.5943331	0.5159958	0.4382695	0.1720189	0.4666869	0.3254741	0.7158630	0.0670507	0.5128769	0.5553701	0.3281884	0.0626408	0.1428211	0.3339232	0.5324288	0.0579197	0.6403738	0.1688624	0.0334755	0.5738245	0.7358999	0.6119319	0.2826272	0.1751680	0.7439054	0.3669435	0.5136400	0.3533907	0.0325253	0.0270408	0.0094654	0.1703902	0.6645769	0.0791508	0.5262845	0.3573909	0.6828046	0.0092864	0.4356430	0.3897978	0.0851056	0.5376740
0.0685813	0.7271092	0.0444416	0.6811280	0.0041578	0.0508913	0.2758187	0.0149293	0.3138639	0.2608817	0.4875498	0.3693333	0.7950824	0.4576306	0.4460689	0.0013015	0.6767425	0.0001591	0.3543396	0.5944659	0.0004996	0.5572134	0.2204340	0.1630488	0.0531169	0.6564641	0.3602404	0.5473381	0.5067106	0.1143588	0.3509678	0.4811392	0.1896245	0.5483935	0.6670721	0.1047917	0.5425479	0.0123990	0.5623400	0.2044635	0.5974698	0.1592492	0.0005881	0.0810819	0.0392495	0.3252051	0.2573762	0.0006887	0.0009721	0.0007348	0.4187634	0.1000462	0.4447883	0.2447735	0.2549717	0.0086083	0.1751598	0.6368444	0.7113167	0.3130966	0.0000045	0.5109977	0.7234036	0.0088702	0.5096544	0.0738008	0.6193416	0.1468376	0.3575057	0.6868060	0.0004508	0.5310826	0.0545615	0.2175132	0.6496791	0.4020676	0.5620435	0.6851304	0.0005761	0.6393349	0.4631454	0.0000000	0.6939403	0.4802961	0.3424163	0.6981690	0.2859702	0.0489480	0.7230143	0.3437988	0.1736543	0.6333460	0.2316216	0.5768383	0.3150746	0.6226129	0.6028113	0.6239553	0.4197971	0.6250217
0.0000000	0.4752401	0.0000000	0.6864011	0.4471043	0.3360290	0.3438648	0.0000000	0.6271407	0.7392892	0.3448137	0.1575544	0.6990492	0.1023322	0.0000000	0.1987661	0.4725967	0.1371027	0.0863341	0.3779763	0.0000000	0.0000000	0.5649655	0.7388058	0.0041551	0.3035122	0.7080526	0.3168152	0.6006456	0.3572537	0.1210616	0.2743109	0.6603421	0.8143026	0.6244794	0.0000000	0.1306793	0.1492692	0.6742785	0.0944279	0.7033613	0.0011733	0.0020302	0.3175857	0.0069467	0.5236031	0.5458167	0.7170727	0.0000000	0.0000000	0.5364145	0.0000000	0.2148943	0.3835930	0.0000000	0.6401081	0.1985527	0.0786510	0.5935010	0.7517661	0.6157833	0.6014664	0.6461395	0.7413914	0.2869543	0.2061214	0.1857617	0.6908522	0.7002097	0.2062870	0.6586215	0.1594839	0.0000000	0.4789085	0.6038725	0.0000000	0.0000000	0.0759874	0.6878339	0.6036919	0.1860857	0.5401759	0.8669043	0.7759260	0.8420122	0.1949223	0.6366872	0.0475040	0.0000000	0.2984488	0.0847653	0.3476774	0.3996471	0.1033225	0.4261573	0.4846712	0.4792579	0.4321827	0.5796720	0.0432118
0.0667613	0.6675729	0.0430205	0.2447744	0.0071769	0.6577482	0.4702731	0.1773630	0.6576166	0.5620511	0.1523686	0.0011850	0.6189713	0.5444754	0.6886950	0.4165507	0.6969562	0.1133092	0.2716859	0.3505092	0.0000297	0.5255427	0.1575172	0.1545419	0.0477633	0.6039595	0.5527375	0.2789336	0.4313977	0.6619248	0.1428887	0.0000000	0.3648591	0.6914636	0.4242255	0.0147162	0.2742208	0.0065874	0.0000000	0.6435755	0.6817865	0.0021456	0.0263874	0.3911983	0.1609084	0.5458561	0.7180486	0.0001877	0.1052409	0.4611787	0.0248743	0.7065753	0.3234823	0.4592316	0.5367942	0.4618205	0.4296018	0.7608088	0.0405103	0.7089196	0.0066267	0.0298923	0.5087031	0.5219702	0.7731591	0.1026786	0.6148671	0.3724652	0.3851882	0.0000000	0.3349601	0.2525131	0.0635304	0.4095756	0.0946430	0.1435799	0.0404872	0.3779760	0.0000408	0.2362294	0.6983576	0.2695626	0.6726623	0.6858427	0.4635417	0.6091183	0.0000000	0.0000097	0.7978568	0.2338179	0.6493662	0.7973578	0.0430938	0.3744531	0.6298870	0.1828965	0.4251056	0.6390200	0.3296041	0.6691850
0.5701370	0.0000000	0.4981223	0.6639499	0.0179075	0.7795449	0.0629434	0.1803644	0.6380957	0.5260696	0.4692205	0.0024591	0.7768493	0.2792657	0.4236270	0.5937426	0.5604589	0.4790889	0.4944218	0.1943655	0.0007433	0.1679491	0.4688680	0.4807994	0.0000000	0.3436605	0.0026505	0.7244056	0.2383567	0.0011190	0.3702856	0.1062006	0.5236262	0.7398758	0.0000000	0.3171768	0.5899013	0.4170829	0.6811972	0.5795611	0.7400598	0.6095817	0.2105881	0.8592665	0.3408164	0.0000000	0.3318429	0.0047907	0.2018520	0.2322211	0.3226597	0.7753546	0.3839053	0.0741781	0.1765090	0.1121824	0.6777973	0.3121447	0.3436043	0.7514215	0.1210061	0.2219784	0.4782410	0.2441246	0.5010010	0.6908402	0.2366786	0.0082166	0.2513553	0.5755533	0.6165449	0.7209970	0.5274518	0.6735320	0.0185926	0.4917903	0.4159046	0.0004108	0.0000239	0.5813116	0.8260263	0.6256304	0.6230022	0.2288283	0.0958384	0.1498192	0.0150053	0.7318376	0.3919183	0.3952711	0.4537898	0.2650109	0.0000000	0.0074753	0.0060473	0.4852350	0.1476643	0.0927321	0.4864066	0.7638397
0.0000781	0.7082776	0.2177314	0.8015863	0.0001187	0.6029953	0.0257709	0.6479179	0.4909191	0.3947772	0.4125051	0.1942055	0.6238149	0.5425962	0.4738195	0.1286061	0.6054872	0.0398275	0.0000000	0.1314128	0.0000263	0.4267302	0.1413700	0.5807192	0.6302706	0.6879543	0.0297963	0.6988787	0.4593567	0.3922539	0.8010158	0.3068860	0.1957463	0.4920036	0.7389417	0.5141946	0.4603868	0.0817600	0.6988734	0.1618490	0.7065814	0.1389588	0.4886732	0.4489489	0.0621421	0.2197428	0.5727540	0.7331719	0.0212603	0.3704917	0.0980277	0.7907940	0.6782398	0.0362239	0.0011334	0.0000655	0.3143217	0.4046636	0.0000000	0.4444696	0.6292284	0.0001878	0.2132221	0.0000283	0.7286861	0.1414481	0.0962047	0.4335619	0.1029890	0.5735724	0.6495438	0.0091256	0.5742618	0.1755366	0.0758016	0.5477195	0.2588534	0.0010721	0.0000319	0.2543904	0.0655899	0.6744127	0.4577010	0.0000000	0.2270765	0.7730522	0.0000000	0.0505392	0.1909684	0.6404951	0.1832579	0.2490247	0.0000000	0.6439585	0.0016174	0.0792183	0.3873767	0.0976335	0.3772272	0.0001221
0.7985799	0.0000000	0.6494164	0.4533968	0.5802147	0.6747572	0.0634605	0.6394862	0.4377394	0.3194071	0.3168745	0.0154045	0.5993832	0.4018430	0.4313581	0.6198085	0.5120956	0.6910431	0.1701151	0.6851730	0.8183806	0.1997528	0.4938880	0.0030914	0.6380045	0.0000000	0.0041475	0.6922256	0.4337726	0.3467755	0.0008765	0.1093059	0.5569816	0.5843387	0.5713554	0.7147698	0.4822590	0.6546758	0.5643229	0.7467010	0.4717274	0.3741584	0.7423289	0.6582385	0.4174435	0.3653555	0.5929363	0.3053491	0.6615681	0.4029122	0.4831823	0.0492584	0.0029611	0.2823541	0.3308301	0.3472589	0.4193397	0.5779050	0.6304043	0.4736882	0.3366968	0.5401026	0.5901432	0.1939008	0.4774651	0.1687377	0.0008994	0.0877636	0.0047297	0.5328876	0.1980598	0.2898353	0.5977213	0.6954770	0.0684969	0.5808445	0.4536321	0.1681871	0.7725021	0.6158005	0.0141985	0.6186822	0.2119356	0.0323868	0.0234138	0.0000000	0.0043017	0.2145719	0.6486717	0.7009801	0.0007020	0.3074373	0.0452961	0.0029916	0.2314370	0.4774190	0.2189301	0.1505225	0.6018263	0.7020233
0.0653235	0.6489471	0.0286421	0.1902125	0.4564950	0.0852361	0.5859226	0.1292452	0.6071663	0.5980553	0.4518821	0.0006215	0.4113417	0.4539654	0.5498507	0.4324750	0.4539357	0.4561510	0.3025458	0.1792376	0.1293435	0.6791337	0.0828583	0.4264637	0.0003948	0.3945260	0.5009170	0.4884018	0.3427144	0.2356290	0.0727182	0.5892324	0.2112802	0.3244413	0.6415910	0.3082809	0.2966790	0.2451295	0.2301407	0.7039387	0.5558095	0.0010962	0.0033997	0.2090044	0.0860321	0.6612878	0.4098313	0.5749170	0.0003803	0.2338017	0.1450024	0.0000000	0.2278075	0.6513640	0.5584291	0.5462540	0.3245354	0.0000000	0.6537617	0.6815833	0.2982025	0.0007900	0.5053703	0.6453433	0.4831004	0.0908920	0.5218212	0.1078308	0.5117371	0.0698915	0.6541009	0.3418018	0.1702385	0.0093167	0.0126191	0.1917956	0.0183839	0.4925063	0.6952241	0.5212782	0.5551397	0.0000000	0.6725771	0.7028222	0.3989828	0.3923573	0.0000000	0.0000000	0.0004075	0.0000000	0.6424750	0.4224651	0.4642228	0.3297951	0.3708835	0.5793366	0.3618525	0.5668948	0.3082501	0.5756320
0.0990409	0.7062696	0.5101321	0.0014598	0.5043364	0.0682927	0.4535830	0.0292412	0.1693272	0.7716436	0.0666551	0.0000036	0.7938170	0.1391169	0.7194014	0.5537626	0.4739486	0.7789115	0.2607742	0.5368590	0.1122475	0.0005349	0.1414442	0.4752464	0.1806511	0.5637058	0.2668361	0.0000000	0.6239802	0.2477583	0.3981540	0.1602369	0.6610385	0.0010291	0.7213244	0.4945016	0.2619239	0.6095041	0.3836943	0.5219230	0.6479487	0.5486586	0.0624004	0.3335896	0.0442103	0.6597945	0.2366330	0.2050496	0.1162221	0.0777912	0.2591912	0.0000000	0.7074766	0.3807785	0.3300347	0.5861316	0.5574928	0.6055224	0.5577994	0.3238102	0.8926670	0.4292144	0.6083658	0.2644849	0.6196266	0.1832540	0.2450200	0.3446474	0.0229082	0.0625230	0.0353627	0.2138093	0.3517086	0.3944459	0.7640775	0.2225143	0.4899703	0.2432353	0.6167749	0.5608486	0.4655423	0.2832974	0.6861048	0.2875003	0.4213715	0.7606960	0.3500653	0.0013897	0.8201468	0.0000000	0.3975131	0.4929549	0.4110197	0.2693678	0.3693909	0.2332172	0.0000000	0.4572676	0.3968068	0.5942950
0.0803368	0.3668346	0.2108545	0.5155523	0.2358929	0.3250250	0.4461358	0.0031990	0.4436014	0.3526111	0.4403064	0.0115754	0.6524105	0.4096112	0.4559500	0.1066329	0.6780980	0.0269284	0.3940671	0.4540013	0.3260752	0.6311734	0.0354450	0.0088894	0.0137587	0.6818985	0.0691621	0.6642638	0.6287085	0.6200041	0.6743906	0.5383755	0.6766956	0.0890447	0.2826980	0.3185844	0.3920131	0.2297697	0.3774113	0.7606408	0.5050258	0.1470605	0.0329733	0.1979043	0.0000000	0.5919908	0.2656128	0.5183518	0.2605621	0.1913585	0.3564691	0.6053360	0.0000000	0.2727490	0.2370185	0.3604065	0.1074541	0.4868646	0.5387359	0.6291382	0.1044951	0.0000769	0.8295271	0.4506364	0.7054401	0.0946409	0.1996525	0.0000020	0.4691730	0.3823480	0.4256684	0.8033883	0.2752047	0.0143191	0.6695305	0.5863333	0.1088250	0.1048957	0.1016562	0.5541767	0.5289578	0.3158386	0.1164381	0.5628495	0.4650983	0.6372107	0.0000000	0.0000000	0.0843160	0.0583231	0.2364834	0.0000000	0.4387321	0.1885002	0.3352612	0.0134409	0.4135572	0.4212683	0.4708550	0.5318788
